N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 300 2.300E-4 1.189433788E+00 1.191093771E+00
1.468000E+10 1.778E+15 300 2.300E-4 1.190225326E+00 1.191366854E+00
2.154000E+10 1.778E+15 300 2.300E-4 1.190977019E+00 1.191760487E+00
3.162000E+10 1.778E+15 300 2.300E-4 1.191786066E+00 1.192323269E+00
4.642000E+10 1.778E+15 300 2.300E-4 1.192750135E+00 1.193118492E+00
6.813000E+10 1.778E+15 300 2.300E-4 1.193970699E+00 1.194223593E+00
1.000000E+11 1.778E+15 300 2.300E-4 1.195549942E+00 1.195724054E+00
1.468000E+11 1.778E+15 300 2.300E-4 1.197577398E+00 1.197697899E+00
2.154000E+11 1.778E+15 300 2.300E-4 1.200104693E+00 1.200188801E+00
3.162000E+11 1.778E+15 300 2.300E-4 1.203114255E+00 1.203173736E+00
4.642000E+11 1.778E+15 300 2.300E-4 1.206501527E+00 1.206544377E+00
6.813000E+11 1.778E+15 300 2.300E-4 1.210096889E+00 1.210128501E+00
1.000000E+12 1.778E+15 300 2.300E-4 1.213732337E+00 1.213756299E+00
1.468000E+12 1.778E+15 300 2.300E-4 1.217312612E+00 1.217331311E+00
2.154000E+12 1.778E+15 300 2.300E-4 1.220835141E+00 1.220850159E+00
3.162000E+12 1.778E+15 300 2.300E-4 1.224352092E+00 1.224364490E+00
4.642000E+12 1.778E+15 300 2.300E-4 1.227921175E+00 1.227931641E+00
6.813000E+12 1.778E+15 300 2.300E-4 1.231582796E+00 1.231591783E+00
1.000000E+13 1.778E+15 300 2.300E-4 1.235360294E+00 1.235368089E+00
