fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.325729209E-13 1.000000000E+20 1.226739907E+00 1.307271792E-14 3.979967803E-04 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.889291119E-14 1.000000000E+20 1.256947028E+00 1.202383743E-14 9.858997468E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.563409512E-13 1.000000000E+20 1.247688132E+00 3.897136740E-14 6.972891442E-04 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.833016674E-13 1.000000000E+20 1.258170173E+00 3.797507159E-14 1.005119455E-03 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.235788892E-13 1.000000000E+20 1.258224326E+00 1.206017783E-13 9.405188261E-04 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.524668025E-13 1.000000000E+20 1.261630208E+00 1.196590447E-13 1.071244649E-03 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.595071356E-12 1.000000000E+20 1.268591369E+00 3.760205770E-13 1.241618547E-03 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.528837483E-12 1.000000000E+20 1.269666340E+00 3.751775395E-13 1.298218833E-03 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.628546422E-12 1.000000000E+20 1.281984422E+00 1.170325632E-12 1.908154941E-03 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.571093572E-12 1.000000000E+20 1.282330605E+00 1.169649800E-12 1.939019030E-03 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.954800927E-12 1.000000000E+20 1.295284963E+00 3.648377307E-12 3.290393131E-03 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.906448674E-12 1.000000000E+20 1.295411671E+00 3.647910759E-12 3.312095576E-03 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.228533691E-11 1.000000000E+20 1.306946049E+00 1.145693647E-11 5.691958091E-03 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.224236747E-11 1.000000000E+20 1.307005638E+00 1.145675484E-11 5.709108744E-03 
