T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 5.142180E-1 6.355692E-1 8.092850E+1 2.644910E+1 4.402640E-1 6.007566E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
295 002_295 39.302 5.137660E-1 6.295597E-1 8.091500E+1 2.617160E+1 4.398340E-1 5.950351E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
295 003_295 39.302 5.131300E-1 6.211302E-1 8.089570E+1 2.578310E+1 4.392290E-1 5.870093E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
295 004_295 39.302 5.122510E-1 6.095276E-1 8.086820E+1 2.524950E+1 4.383690E-1 5.759888E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
295 005_295 39.302 5.110610E-1 5.939594E-1 8.082990E+1 2.453590E+1 4.372170E-1 5.611841E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
295 006_295 39.302 5.094620E-1 5.737511E-1 8.078330E+1 2.361330E+1 4.356930E-1 5.419708E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
295 007_295 39.302 5.073540E-1 5.485751E-1 8.073280E+1 2.246970E+1 4.337600E-1 5.180219E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
295 008_295 39.302 5.048040E-1 5.186718E-1 8.066190E+1 2.111950E+1 4.313380E-1 4.896279E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
295 009_295 39.302 5.018250E-1 4.849208E-1 8.056810E+1 1.960580E+1 4.284860E-1 4.575611E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
295 010_295 39.302 4.983440E-1 4.486523E-1 8.046740E+1 1.799110E+1 4.252050E-1 4.231171E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
