fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.520338028E-13 1.000000000E+20 1.225697496E+00 9.560352020E-15 2.861611846E-05 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.899967902E-14 1.000000000E+20 1.307692856E+00 7.930912554E-15 2.519280045E-04 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.648880538E-13 1.000000000E+20 1.246685688E+00 1.318977998E-14 4.600011321E-05 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.231732004E-14 1.000000000E+20 1.307895470E+00 1.163821588E-14 2.536831774E-04 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.834578880E-13 1.000000000E+20 1.263507773E+00 1.856420768E-14 6.857866419E-05 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.158737126E-14 1.000000000E+20 1.308187915E+00 1.707670444E-14 2.562472229E-04 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.101405389E-13 1.000000000E+20 1.276570625E+00 2.648414840E-14 9.555851280E-05 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.929283489E-14 1.000000000E+20 1.308606875E+00 2.505288845E-14 2.599848375E-04 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.481551994E-13 1.000000000E+20 1.286559931E+00 3.812495505E-14 1.257352895E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.287678891E-13 1.000000000E+20 1.309200763E+00 3.674716731E-14 2.654168224E-04 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.016546034E-13 1.000000000E+20 1.294221832E+00 5.520830169E-14 1.578822952E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.843090381E-13 1.000000000E+20 1.310030267E+00 5.388566760E-14 2.732772223E-04 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.756891470E-13 1.000000000E+20 1.300242877E+00 8.025205282E-14 1.913068791E-04 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.611294904E-13 1.000000000E+20 1.311165833E+00 7.899038276E-14 2.845828478E-04 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.758940923E-13 1.000000000E+20 1.305200527E+00 1.169350072E-13 2.262994617E-04 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.650202118E-13 1.000000000E+20 1.312679711E+00 1.157439165E-13 3.007102888E-04 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.078110656E-13 1.000000000E+20 1.309547364E+00 1.706314742E-13 2.642933765E-04 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.016239281E-13 1.000000000E+20 1.314631227E+00 1.695237161E-13 3.234627082E-04 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.759596737E-13 1.000000000E+20 1.313607259E+00 2.491997885E-13 3.077450286E-04 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.754435246E-13 1.000000000E+20 1.317047301E+00 2.481899671E-13 3.551018362E-04 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.831481024E-13 1.000000000E+20 1.317578293E+00 3.641524832E-13 3.598401970E-04 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.890989444E-13 1.000000000E+20 1.319906000E+00 3.632553154E-13 3.982983898E-04 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.230777275E-12 1.000000000E+20 1.321548019E+00 5.323968661E-13 4.241023091E-04 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.143627623E-12 1.000000000E+20 1.323133653E+00 5.316256853E-13 4.559547095E-04 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.520549110E-12 1.000000000E+20 1.325525525E+00 7.788157432E-13 5.039350253E-04 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.440265471E-12 1.000000000E+20 1.326622336E+00 7.781822852E-13 5.308825099E-04 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.856954509E-12 1.000000000E+20 1.329484039E+00 1.140071336E-12 6.021755170E-04 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.783061442E-12 1.000000000E+20 1.330261333E+00 1.139587392E-12 6.254207776E-04 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.249091280E-12 1.000000000E+20 1.333399351E+00 1.670192506E-12 7.208400403E-04 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.180809914E-12 1.000000000E+20 1.333967634E+00 1.669873347E-12 7.412018837E-04 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.710789311E-12 1.000000000E+20 1.337271868E+00 2.448790611E-12 8.612266512E-04 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.647221533E-12 1.000000000E+20 1.337701708E+00 2.448659274E-12 8.792507218E-04 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.259409626E-12 1.000000000E+20 1.341129774E+00 3.593182934E-12 1.024300408E-03 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.199694273E-12 1.000000000E+20 1.341465624E+00 3.593274748E-12 1.040350875E-03 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.914621730E-12 1.000000000E+20 1.345019796E+00 5.276329505E-12 1.211035202E-03 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.858024932E-12 1.000000000E+20 1.345289603E+00 5.276696456E-12 1.225361494E-03 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.698109360E-12 1.000000000E+20 1.348994068E+00 7.753389006E-12 1.422459679E-03 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.644050415E-12 1.000000000E+20 1.349215557E+00 7.754103983E-12 1.435239806E-03 
