N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 310 1.500E-4 1.212062444E+00 1.229061701E+00
1.468000E+10 3.162E+16 310 1.500E-4 1.217072832E+00 1.229200540E+00
2.154000E+10 3.162E+16 310 1.500E-4 1.220823284E+00 1.229401378E+00
3.162000E+10 3.162E+16 310 1.500E-4 1.223668629E+00 1.229690088E+00
4.642000E+10 3.162E+16 310 1.500E-4 1.225901014E+00 1.230101394E+00
6.813000E+10 3.162E+16 310 1.500E-4 1.227763258E+00 1.230679988E+00
1.000000E+11 3.162E+16 310 1.500E-4 1.229459419E+00 1.231480000E+00
1.468000E+11 3.162E+16 310 1.500E-4 1.231160750E+00 1.232561178E+00
2.154000E+11 3.162E+16 310 1.500E-4 1.233005910E+00 1.233980769E+00
3.162000E+11 3.162E+16 310 1.500E-4 1.235096099E+00 1.235781334E+00
4.642000E+11 3.162E+16 310 1.500E-4 1.237489136E+00 1.237978913E+00
6.813000E+11 3.162E+16 310 1.500E-4 1.240199325E+00 1.240558066E+00
1.000000E+12 3.162E+16 310 1.500E-4 1.243207594E+00 1.243478668E+00
1.468000E+12 3.162E+16 310 1.500E-4 1.246479930E+00 1.246691908E+00
2.154000E+12 3.162E+16 310 1.500E-4 1.249986253E+00 1.250157526E+00
3.162000E+12 3.162E+16 310 1.500E-4 1.253712693E+00 1.253854898E+00
4.642000E+12 3.162E+16 310 1.500E-4 1.257664363E+00 1.257784803E+00
6.813000E+12 3.162E+16 310 1.500E-4 1.261859595E+00 1.261962921E+00
1.000000E+13 3.162E+16 310 1.500E-4 1.266319909E+00 1.266409162E+00
