fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.178499405E-14 1.000000000E+20 1.209615785E+00 2.673747076E-15 1.072395576E-03 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.226307301E-14 1.000000000E+20 1.227290972E+00 2.525423764E-15 1.983007060E-03 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.739089994E-14 1.000000000E+20 1.214983763E+00 3.851514519E-15 1.271242675E-03 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.789774081E-14 1.000000000E+20 1.227433236E+00 3.705342180E-15 1.994609821E-03 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.550529880E-14 1.000000000E+20 1.218946452E+00 5.579803995E-15 1.453647726E-03 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.605418818E-14 1.000000000E+20 1.227639407E+00 5.435577020E-15 2.011585728E-03 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.717842693E-14 1.000000000E+20 1.221908729E+00 8.114045845E-15 1.615847762E-03 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.778783892E-14 1.000000000E+20 1.227936466E+00 7.971769382E-15 2.036386153E-03 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.382407078E-14 1.000000000E+20 1.224204540E+00 1.182739828E-14 1.760430228E-03 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.451937588E-14 1.000000000E+20 1.228360970E+00 1.168729129E-14 2.072538232E-03 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 8.727053336E-14 1.000000000E+20 1.226107008E+00 1.726407509E-14 1.895143455E-03 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.808571818E-14 1.000000000E+20 1.228960563E+00 1.712658374E-14 2.125068786E-03 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.197469729E-13 1.000000000E+20 1.227841223E+00 2.521635045E-14 2.031529387E-03 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.107258293E-13 1.000000000E+20 1.229793887E+00 2.508216153E-14 2.201053677E-03 
