N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 336 1.800E-4 1.237200376E+00 1.315030185E+00
1.468000E+10 5.623E+16 336 1.800E-4 1.257153658E+00 1.315131656E+00
2.154000E+10 5.623E+16 336 1.800E-4 1.272906407E+00 1.315279218E+00
3.162000E+10 5.623E+16 336 1.800E-4 1.284977799E+00 1.315492792E+00
4.642000E+10 5.623E+16 336 1.800E-4 1.294080160E+00 1.315800074E+00
6.813000E+10 5.623E+16 336 1.800E-4 1.300929833E+00 1.316238251E+00
1.000000E+11 5.623E+16 336 1.800E-4 1.306159085E+00 1.316855440E+00
1.468000E+11 5.623E+16 336 1.800E-4 1.310293556E+00 1.317710165E+00
2.154000E+11 5.623E+16 336 1.800E-4 1.313757895E+00 1.318867466E+00
3.162000E+11 5.623E+16 336 1.800E-4 1.316885336E+00 1.320389736E+00
4.642000E+11 5.623E+16 336 1.800E-4 1.319922546E+00 1.322322624E+00
6.813000E+11 5.623E+16 336 1.800E-4 1.323030610E+00 1.324679841E+00
1.000000E+12 5.623E+16 336 1.800E-4 1.326289800E+00 1.327434536E+00
1.468000E+12 5.623E+16 336 1.800E-4 1.329715246E+00 1.330524507E+00
2.154000E+12 5.623E+16 336 1.800E-4 1.333283469E+00 1.333870867E+00
3.162000E+12 5.623E+16 336 1.800E-4 1.336961457E+00 1.337401669E+00
4.642000E+12 5.623E+16 336 1.800E-4 1.340728538E+00 1.341069553E+00
6.813000E+12 5.623E+16 336 1.800E-4 1.344585720E+00 1.344857913E+00
1.000000E+13 5.623E+16 336 1.800E-4 1.348553433E+00 1.348775982E+00
