N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 340 1.900E-4 1.006449105E+00 1.008527492E+00
1.468000E+10 5.623E+15 340 1.900E-4 1.006975557E+00 1.008528509E+00
2.154000E+10 5.623E+15 340 1.900E-4 1.007396273E+00 1.008530216E+00
3.162000E+10 5.623E+15 340 1.900E-4 1.007719481E+00 1.008533171E+00
4.642000E+10 5.623E+15 340 1.900E-4 1.007961661E+00 1.008538446E+00
6.813000E+10 5.623E+15 340 1.900E-4 1.008142350E+00 1.008548111E+00
1.000000E+11 5.623E+15 340 1.900E-4 1.008281664E+00 1.008566158E+00
1.468000E+11 5.623E+15 340 1.900E-4 1.008400509E+00 1.008600150E+00
2.154000E+11 5.623E+15 340 1.900E-4 1.008523090E+00 1.008663962E+00
3.162000E+11 5.623E+15 340 1.900E-4 1.028713417E+00 1.028498531E+00
4.642000E+11 5.623E+15 340 1.900E-4 1.055678055E+00 1.055552039E+00
6.813000E+11 5.623E+15 340 1.900E-4 1.085862094E+00 1.085799983E+00
1.000000E+12 5.623E+15 340 1.900E-4 1.116508058E+00 1.116490037E+00
1.468000E+12 5.623E+15 340 1.900E-4 1.144502735E+00 1.144512081E+00
2.154000E+12 5.623E+15 340 1.900E-4 1.167790175E+00 1.167813352E+00
3.162000E+12 5.623E+15 340 1.900E-4 1.186092198E+00 1.186119826E+00
4.642000E+12 5.623E+15 340 1.900E-4 1.200364326E+00 1.200391183E+00
6.813000E+12 5.623E+15 340 1.900E-4 1.211821120E+00 1.211845052E+00
1.000000E+13 5.623E+15 340 1.900E-4 1.221345228E+00 1.221365783E+00
