N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 340 1.900E-4 1.182561112E+00 1.196025403E+00
1.468000E+10 5.623E+15 340 1.900E-4 1.186767384E+00 1.196185123E+00
2.154000E+10 5.623E+15 340 1.900E-4 1.189876107E+00 1.196417464E+00
3.162000E+10 5.623E+15 340 1.900E-4 1.192231855E+00 1.196753998E+00
4.642000E+10 5.623E+15 340 1.900E-4 1.194121298E+00 1.197238611E+00
6.813000E+10 5.623E+15 340 1.900E-4 1.195784278E+00 1.197930348E+00
1.000000E+11 5.623E+15 340 1.900E-4 1.197428064E+00 1.198905688E+00
1.468000E+11 5.623E+15 340 1.900E-4 1.199238070E+00 1.200257056E+00
2.154000E+11 5.623E+15 340 1.900E-4 1.201379891E+00 1.202084767E+00
3.162000E+11 5.623E+15 340 1.900E-4 1.203987539E+00 1.204477471E+00
4.642000E+11 5.623E+15 340 1.900E-4 1.207137652E+00 1.207480519E+00
6.813000E+11 5.623E+15 340 1.900E-4 1.210817470E+00 1.211059510E+00
1.000000E+12 5.623E+15 340 1.900E-4 1.214909279E+00 1.215081956E+00
1.468000E+12 5.623E+15 340 1.900E-4 1.219215965E+00 1.219340569E+00
2.154000E+12 5.623E+15 340 1.900E-4 1.223525263E+00 1.223616364E+00
3.162000E+12 5.623E+15 340 1.900E-4 1.227672006E+00 1.227739578E+00
4.642000E+12 5.623E+15 340 1.900E-4 1.231559028E+00 1.231610047E+00
6.813000E+12 5.623E+15 340 1.900E-4 1.235146979E+00 1.235186278E+00
1.000000E+13 5.623E+15 340 1.900E-4 1.238434137E+00 1.238465077E+00
