T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.543580E-1 6.626484E-1 7.797110E+1 2.347550E+1 3.800490E-1 6.176972E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
320 002_320 36.232 4.539740E-1 6.583729E-1 7.795710E+1 2.330010E+1 3.796970E-1 6.136502E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
320 003_320 36.232 4.534280E-1 6.523034E-1 7.793700E+1 2.305160E+1 3.791700E-1 6.079497E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
320 004_320 36.232 4.526630E-1 6.438096E-1 7.790840E+1 2.270470E+1 3.784470E-1 5.999450E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
320 005_320 36.232 4.516130E-1 6.321554E-1 7.786800E+1 2.223050E+1 3.774510E-1 5.889635E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
320 006_320 36.232 4.502020E-1 6.165814E-1 7.781250E+1 2.159970E+1 3.761040E-1 5.743016E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
320 007_320 36.232 4.482760E-1 5.964649E-1 7.775320E+1 2.078970E+1 3.743260E-1 5.553908E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
320 008_320 36.232 4.458670E-1 5.715396E-1 7.767290E+1 1.979340E+1 3.721000E-1 5.319398E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
320 009_320 36.232 4.429810E-1 5.420883E-1 7.756570E+1 1.862620E+1 3.693850E-1 5.042494E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
320 010_320 36.232 4.396110E-1 5.089720E-1 7.743410E+1 1.732590E+1 3.662010E-1 4.731245E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
