fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_309 001_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.529235488E-14 1.000000000E+20 1.216422961E+00 6.337363252E-15 7.535160353E-04 
001_309_SRH 001_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.368184735E-14 1.000000000E+20 1.218309876E+00 6.313262533E-15 8.348032185E-04 
002_309 002_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.757435910E-14 1.000000000E+20 1.216755238E+00 7.422883886E-15 7.673764894E-04 
002_309_SRH 002_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.596703324E-14 1.000000000E+20 1.218377349E+00 7.398896192E-15 8.380961028E-04 
003_309 003_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.022422497E-14 1.000000000E+20 1.217062143E+00 8.694918350E-15 7.804765721E-04 
003_309_SRH 003_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.862057403E-14 1.000000000E+20 1.218455937E+00 8.671049359E-15 8.419454936E-04 
004_309 004_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.329656372E-14 1.000000000E+20 1.217350168E+00 1.018545277E-14 7.930440666E-04 
004_309_SRH 004_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.169715313E-14 1.000000000E+20 1.218547388E+00 1.016171048E-14 8.464436068E-04 
005_309 005_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.685248005E-14 1.000000000E+20 1.217625516E+00 1.193194104E-14 8.053148390E-04 
005_309_SRH 005_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.525795435E-14 1.000000000E+20 1.218653657E+00 1.190833565E-14 8.516968488E-04 
006_309 006_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.095979221E-14 1.000000000E+20 1.217894088E+00 1.397823411E-14 8.175328812E-04 
006_309_SRH 006_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.937088299E-14 1.000000000E+20 1.218777000E+00 1.395477920E-14 8.578283803E-04 
007_309 007_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.569305831E-14 1.000000000E+20 1.218161656E+00 1.637566634E-14 8.299510191E-04 
007_309_SRH 007_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.411059071E-14 1.000000000E+20 1.218919930E+00 1.635237791E-14 8.649799352E-04 
008_309 008_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.113332345E-14 1.000000000E+20 1.218433836E+00 1.918432736E-14 8.428337699E-04 
008_309_SRH 008_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.955822162E-14 1.000000000E+20 1.219085242E+00 1.916122470E-14 8.733143031E-04 
009_309 009_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.736751871E-14 1.000000000E+20 1.218716224E+00 2.247454375E-14 8.564583714E-04 
009_309_SRH 009_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.580080930E-14 1.000000000E+20 1.219276064E+00 2.245164973E-14 8.830180114E-04 
010_309 010_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.448742213E-14 1.000000000E+20 1.219014352E+00 2.632861913E-14 8.711190423E-04 
010_309_SRH 010_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.293023590E-14 1.000000000E+20 1.219495806E+00 2.630596036E-14 8.943034964E-04 
011_309 011_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.258811306E-14 1.000000000E+20 1.219333796E+00 3.084286309E-14 8.871288486E-04 
011_309_SRH 011_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.104168165E-14 1.000000000E+20 1.219748181E+00 3.082046982E-14 9.074118780E-04 
012_309 012_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.176585680E-14 1.000000000E+20 1.219680128E+00 3.612997458E-14 9.048237033E-04 
012_309_SRH 012_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.023150536E-14 1.000000000E+20 1.220037164E+00 3.610788123E-14 9.226149683E-04 
013_309 013_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 8.211543843E-14 1.000000000E+20 1.220058916E+00 4.232182408E-14 9.245641139E-04 
013_309_SRH 013_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 8.059457334E-14 1.000000000E+20 1.220366960E+00 4.230006993E-14 9.402177272E-04 
014_309 014_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.372702814E-14 1.000000000E+20 1.220475731E+00 4.957273358E-14 9.467380961E-04 
014_309_SRH 014_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.222111586E-14 1.000000000E+20 1.220741931E+00 4.955136186E-14 9.605591900E-04 
015_309 015_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.066827111E-13 1.000000000E+20 1.220936018E+00 5.806331122E-14 9.717618025E-04 
