fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.890986775E-15 1.000000000E+20 1.209689315E+00 3.254696724E-16 1.041633584E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.326541234E-15 1.000000000E+20 1.235176727E+00 3.015186243E-16 2.415334010E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.008273501E-15 1.000000000E+20 1.230553655E+00 9.648170526E-16 2.012399155E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.594066506E-15 1.000000000E+20 1.239195274E+00 9.445804798E-16 2.828584782E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.310529933E-15 1.000000000E+20 1.244137643E+00 2.956174253E-15 3.455562357E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.148677413E-15 1.000000000E+20 1.246931347E+00 2.941209511E-15 3.932331785E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.642470541E-14 1.000000000E+20 1.256163724E+00 9.180934683E-15 6.004267338E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.550955494E-14 1.000000000E+20 1.257204902E+00 9.172180392E-15 6.321425278E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.815853923E-14 1.000000000E+20 1.267892951E+00 2.884171726E-14 1.018822070E-02 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.739858015E-14 1.000000000E+20 1.268405173E+00 2.884095985E-14 1.041703987E-02 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.799687158E-14 1.000000000E+20 1.280756020E+00 9.145856378E-14 1.637634262E-02 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.733102436E-14 1.000000000E+20 1.281089625E+00 9.146722588E-14 1.653354207E-02 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.090817530E-14 1.000000000E+20 1.296098109E+00 2.922561897E-13 2.472449869E-02 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.029888194E-14 1.000000000E+20 1.296295274E+00 2.923093707E-13 2.483905195E-02 
