N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 300 1.800E-4 1.211693861E+00 1.218184867E+00
2.471000E+10 1.000E+16 300 1.800E-4 1.214636665E+00 1.218338704E+00
4.696000E+10 1.000E+16 300 1.800E-4 1.216564879E+00 1.218626060E+00
8.927000E+10 1.000E+16 300 1.800E-4 1.218020023E+00 1.219155250E+00
1.697000E+11 1.000E+16 300 1.800E-4 1.219477210E+00 1.220105394E+00
3.225000E+11 1.000E+16 300 1.800E-4 1.221384995E+00 1.221740965E+00
6.130000E+11 1.000E+16 300 1.800E-4 1.224179862E+00 1.224394042E+00
1.165000E+12 1.000E+16 300 1.800E-4 1.228167213E+00 1.228304648E+00
2.214000E+12 1.000E+16 300 1.800E-4 1.233496103E+00 1.233591268E+00
4.209000E+12 1.000E+16 300 1.800E-4 1.240077627E+00 1.240148541E+00
8.000000E+12 1.000E+16 300 1.800E-4 1.247688337E+00 1.247743055E+00
