N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 336 2.400E-4 1.007748497E+00 1.009050975E+00
1.468000E+10 1.778E+15 336 2.400E-4 1.008115635E+00 1.009051585E+00
2.154000E+10 1.778E+15 336 2.400E-4 1.008389677E+00 1.009052605E+00
3.162000E+10 1.778E+15 336 2.400E-4 1.008589582E+00 1.009054366E+00
4.642000E+10 1.778E+15 336 2.400E-4 1.008733818E+00 1.009057504E+00
6.813000E+10 1.778E+15 336 2.400E-4 1.008838693E+00 1.009063264E+00
1.000000E+11 1.778E+15 336 2.400E-4 1.008918457E+00 1.009074080E+00
1.468000E+11 1.778E+15 336 2.400E-4 1.008986686E+00 1.009094682E+00
2.154000E+11 1.778E+15 336 2.400E-4 1.009058795E+00 1.009134072E+00
3.162000E+11 1.778E+15 336 2.400E-4 1.009155861E+00 1.009208768E+00
4.642000E+11 1.778E+15 336 2.400E-4 1.009309782E+00 1.009347472E+00
6.813000E+11 1.778E+15 336 2.400E-4 1.009568895E+00 1.009596304E+00
1.000000E+12 1.778E+15 336 2.400E-4 1.023445611E+00 1.023435578E+00
1.468000E+12 1.778E+15 336 2.400E-4 1.049213644E+00 1.049223634E+00
2.154000E+12 1.778E+15 336 2.400E-4 1.071745272E+00 1.071767368E+00
3.162000E+12 1.778E+15 336 2.400E-4 1.089377429E+00 1.089405144E+00
4.642000E+12 1.778E+15 336 2.400E-4 1.102192965E+00 1.102221827E+00
6.813000E+12 1.778E+15 336 2.400E-4 1.111332259E+00 1.111359704E+00
1.000000E+13 1.778E+15 336 2.400E-4 1.118015374E+00 1.118040309E+00
