N_Fe N_B T d n_FeB n_FeB_SRH
5.000000E+10 7.000E+15 321 1.700E-4 1.221246508E+00 1.223694722E+00
5.861000E+10 7.000E+15 321 1.700E-4 1.221669233E+00 1.223767204E+00
6.869000E+10 7.000E+15 321 1.700E-4 1.222054551E+00 1.223851567E+00
8.051000E+10 7.000E+15 321 1.700E-4 1.222410988E+00 1.223949667E+00
9.437000E+10 7.000E+15 321 1.700E-4 1.222746455E+00 1.224063552E+00
1.106000E+11 7.000E+15 321 1.700E-4 1.223068404E+00 1.224195577E+00
1.296000E+11 7.000E+15 321 1.700E-4 1.223383869E+00 1.224348355E+00
1.520000E+11 7.000E+15 321 1.700E-4 1.223699554E+00 1.224524797E+00
1.781000E+11 7.000E+15 321 1.700E-4 1.224021992E+00 1.224728101E+00
2.088000E+11 7.000E+15 321 1.700E-4 1.224357478E+00 1.224961734E+00
2.447000E+11 7.000E+15 321 1.700E-4 1.224712207E+00 1.225229402E+00
2.868000E+11 7.000E+15 321 1.700E-4 1.225092211E+00 1.225535028E+00
3.362000E+11 7.000E+15 321 1.700E-4 1.225503360E+00 1.225882666E+00
3.940000E+11 7.000E+15 321 1.700E-4 1.225951318E+00 1.226276443E+00
4.618000E+11 7.000E+15 321 1.700E-4 1.226441452E+00 1.226720336E+00
5.413000E+11 7.000E+15 321 1.700E-4 1.226978719E+00 1.227218195E+00
6.345000E+11 7.000E+15 321 1.700E-4 1.227567521E+00 1.227773408E+00
7.437000E+11 7.000E+15 321 1.700E-4 1.228211578E+00 1.228388882E+00
8.717000E+11 7.000E+15 321 1.700E-4 1.228913772E+00 1.229066749E+00
1.022000E+12 7.000E+15 321 1.700E-4 1.229676001E+00 1.229808297E+00
1.198000E+12 7.000E+15 321 1.700E-4 1.230499109E+00 1.230613836E+00
1.404000E+12 7.000E+15 321 1.700E-4 1.231382812E+00 1.231482630E+00
1.645000E+12 7.000E+15 321 1.700E-4 1.232325751E+00 1.232412942E+00
1.928000E+12 7.000E+15 321 1.700E-4 1.233325603E+00 1.233402081E+00
2.260000E+12 7.000E+15 321 1.700E-4 1.234379194E+00 1.234446598E+00
2.649000E+12 7.000E+15 321 1.700E-4 1.235482770E+00 1.235542493E+00
3.105000E+12 7.000E+15 321 1.700E-4 1.236632243E+00 1.236685451E+00
3.639000E+12 7.000E+15 321 1.700E-4 1.237823458E+00 1.237871147E+00
4.266000E+12 7.000E+15 321 1.700E-4 1.239052478E+00 1.239095475E+00
5.000000E+12 7.000E+15 321 1.700E-4 1.240315804E+00 1.240354792E+00
