T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.278500E-1 7.170486E-1 8.144120E+1 3.082500E+1 4.536620E-1 6.794701E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 3.162E+15
290 002_290 39.98 5.273790E-1 7.160274E-1 8.140360E+1 3.073940E+1 4.530960E-1 6.784317E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 3.162E+15
290 003_290 39.98 5.266990E-1 7.145380E-1 8.135140E+1 3.061630E+1 4.522750E-1 6.769395E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 3.162E+15
290 004_290 39.98 5.257230E-1 7.123717E-1 8.128070E+1 3.044040E+1 4.511430E-1 6.747414E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 3.162E+15
290 005_290 39.98 5.243370E-1 7.092343E-1 8.118810E+1 3.019200E+1 4.495410E-1 6.716196E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 3.162E+15
290 006_290 39.98 5.223940E-1 7.047180E-1 8.107270E+1 2.984610E+1 4.473930E-1 6.671133E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 3.162E+15
290 007_290 39.98 5.197090E-1 6.982731E-1 8.094050E+1 2.937320E+1 4.445610E-1 6.607243E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 3.162E+15
290 008_290 39.98 5.160090E-1 6.891895E-1 8.081510E+1 2.874010E+1 4.409470E-1 6.517810E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 3.162E+15
290 009_290 39.98 5.113740E-1 6.766076E-1 8.067650E+1 2.791400E+1 4.365140E-1 6.394766E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 3.162E+15
290 010_290 39.98 5.056620E-1 6.595906E-1 8.055340E+1 2.686700E+1 4.312990E-1 6.229323E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 3.162E+15
290 011_290 39.98 4.992000E-1 6.372949E-1 8.041350E+1 2.558250E+1 4.254200E-1 6.013485E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 3.162E+15
290 012_290 39.98 4.921190E-1 6.092459E-1 8.026670E+1 2.406570E+1 4.190530E-1 5.742878E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 3.162E+15
290 013_290 39.98 4.847280E-1 5.756515E-1 8.009800E+1 2.235010E+1 4.123540E-1 5.420128E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 3.162E+15
290 014_290 39.98 4.772950E-1 5.375740E-1 7.989620E+1 2.049990E+1 4.055180E-1 5.055243E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 3.162E+15
290 015_290 39.98 4.699720E-1 4.967666E-1 7.966050E+1 1.859800E+1 3.986620E-1 4.665111E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 3.162E+15
290 016_290 39.98 4.626190E-1 4.551591E-1 7.942450E+1 1.672400E+1 3.918260E-1 4.268224E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 3.162E+15
290 017_290 39.98 4.553510E-1 4.142750E-1 7.916400E+1 1.493350E+1 3.850100E-1 3.878742E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 3.162E+15
290 018_290 39.98 4.481100E-1 3.749452E-1 7.887210E+1 1.325180E+1 3.781540E-1 3.504341E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 3.162E+15
290 019_290 39.98 4.407560E-1 3.374329E-1 7.855000E+1 1.168240E+1 3.711430E-1 3.147684E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 3.162E+15
290 020_290 39.98 4.331140E-1 3.017737E-1 7.820760E+1 1.022190E+1 3.639160E-1 2.808868E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 3.162E+15
290 021_290 39.98 4.252430E-1 2.680442E-1 7.781630E+1 8.869800E+0 3.564360E-1 2.488476E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 3.162E+15
290 022_290 39.98 4.171090E-1 2.364339E-1 7.736460E+1 7.629600E+0 3.486230E-1 2.188497E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 3.162E+15
290 023_290 39.98 4.086780E-1 2.071782E-1 7.684090E+1 6.506100E+0 3.404390E-1 1.911076E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 3.162E+15
290 024_290 39.98 3.999040E-1 1.804703E-1 7.623060E+1 5.501600E+0 3.318650E-1 1.657787E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 3.162E+15
290 025_290 39.98 3.906750E-1 1.564126E-1 7.552390E+1 4.615000E+0 3.228220E-1 1.429578E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 3.162E+15
