T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
325 001_325 35.674 4.423100E-1 7.493648E-1 7.714100E+1 2.556850E+1 3.673540E-1 6.960194E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
325 002_325 35.674 4.411140E-1 7.471023E-1 7.704220E+1 2.538980E+1 3.660250E-1 6.936622E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
325 003_325 35.674 4.394000E-1 7.438628E-1 7.692110E+1 2.514190E+1 3.641700E-1 6.903896E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
325 004_325 35.674 4.369850E-1 7.392746E-1 7.678310E+1 2.480490E+1 3.617290E-1 6.857330E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
325 005_325 35.674 4.337900E-1 7.328744E-1 7.662030E+1 2.435860E+1 3.585840E-1 6.793017E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
325 006_325 35.674 4.297060E-1 7.241306E-1 7.644230E+1 2.378600E+1 3.546780E-1 6.706389E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
325 007_325 35.674 4.246220E-1 7.125095E-1 7.627530E+1 2.307690E+1 3.500680E-1 6.592110E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
325 008_325 35.674 4.188430E-1 6.975943E-1 7.609160E+1 2.223260E+1 3.448730E-1 6.446617E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
325 009_325 35.674 4.125320E-1 6.792305E-1 7.590180E+1 2.126800E+1 3.392680E-1 6.268796E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
325 010_325 35.674 4.059910E-1 6.576224E-1 7.569520E+1 2.020980E+1 3.334470E-1 6.060861E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
325 011_325 35.674 3.995000E-1 6.332850E-1 7.545490E+1 1.908990E+1 3.275490E-1 5.828106E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
325 012_325 35.674 3.929960E-1 6.068260E-1 7.520990E+1 1.793600E+1 3.216890E-1 5.575582E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
325 013_325 35.674 3.865490E-1 5.786812E-1 7.494270E+1 1.676380E+1 3.158110E-1 5.308190E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 3.162E+15
325 014_325 35.674 3.801190E-1 5.489902E-1 7.464150E+1 1.557630E+1 3.098540E-1 5.026992E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 3.162E+15
325 015_325 35.674 3.734140E-1 5.176940E-1 7.433880E+1 1.437070E+1 3.037400E-1 4.731258E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 3.162E+15
325 016_325 35.674 3.665050E-1 4.847568E-1 7.399920E+1 1.314710E+1 2.974120E-1 4.420507E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 3.162E+15
325 017_325 35.674 3.593530E-1 4.503411E-1 7.361520E+1 1.191320E+1 2.907710E-1 4.097115E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 3.162E+15
325 018_325 35.674 3.518190E-1 4.148463E-1 7.320490E+1 1.068430E+1 2.838570E-1 3.763975E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 3.162E+15
325 019_325 35.674 3.439420E-1 3.788417E-1 7.275330E+1 9.479700E+0 2.766110E-1 3.427094E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 3.162E+15
325 020_325 35.674 3.357480E-1 3.429741E-1 7.224630E+1 8.319300E+0 2.690530E-1 3.092092E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 3.162E+15
325 021_325 35.674 3.272220E-1 3.078914E-1 7.167640E+1 7.221300E+0 2.611820E-1 2.764866E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 3.162E+15
325 022_325 35.674 3.183460E-1 2.741874E-1 7.103460E+1 6.200400E+0 2.529390E-1 2.451322E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 3.162E+15
325 023_325 35.674 3.090890E-1 2.423621E-1 7.030940E+1 5.267000E+0 2.443460E-1 2.155546E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 3.162E+15
325 024_325 35.674 2.994100E-1 2.127973E-1 6.948670E+1 4.427300E+0 2.353420E-1 1.881203E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 3.162E+15
325 025_325 35.674 2.892480E-1 1.857497E-1 6.854630E+1 3.682800E+0 2.258500E-1 1.630662E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 3.162E+15
