N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 303 1.500E-4 1.210593975E+00 1.224137686E+00
1.468000E+10 3.162E+16 303 1.500E-4 1.214524634E+00 1.224277969E+00
2.154000E+10 3.162E+16 303 1.500E-4 1.217517730E+00 1.224480824E+00
3.162000E+10 3.162E+16 303 1.500E-4 1.219840098E+00 1.224772301E+00
4.642000E+10 3.162E+16 303 1.500E-4 1.221715096E+00 1.225187374E+00
6.813000E+10 3.162E+16 303 1.500E-4 1.223335338E+00 1.225771048E+00
1.000000E+11 3.162E+16 303 1.500E-4 1.224869881E+00 1.226578020E+00
1.468000E+11 3.162E+16 303 1.500E-4 1.226466705E+00 1.227669377E+00
2.154000E+11 3.162E+16 303 1.500E-4 1.228250692E+00 1.229105449E+00
3.162000E+11 3.162E+16 303 1.500E-4 1.230318290E+00 1.230935533E+00
4.642000E+11 3.162E+16 303 1.500E-4 1.232731694E+00 1.233187844E+00
6.813000E+11 3.162E+16 303 1.500E-4 1.235517405E+00 1.235864532E+00
1.000000E+12 3.162E+16 303 1.500E-4 1.238671966E+00 1.238944830E+00
1.468000E+12 3.162E+16 303 1.500E-4 1.242173785E+00 1.242395032E+00
2.154000E+12 3.162E+16 303 1.500E-4 1.245997216E+00 1.246181280E+00
3.162000E+12 3.162E+16 303 1.500E-4 1.250124155E+00 1.250280148E+00
4.642000E+12 3.162E+16 303 1.500E-4 1.254548645E+00 1.254682370E+00
6.813000E+12 3.162E+16 303 1.500E-4 1.259272969E+00 1.259388242E+00
1.000000E+13 3.162E+16 303 1.500E-4 1.264299222E+00 1.264398696E+00
