N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 300 1.500E-4 1.197485410E+00 1.201406231E+00
1.468000E+10 1.400E+15 300 1.500E-4 1.198629579E+00 1.201418422E+00
2.154000E+10 1.400E+15 300 1.500E-4 1.199474582E+00 1.201436276E+00
3.162000E+10 1.400E+15 300 1.500E-4 1.200094021E+00 1.201462427E+00
4.642000E+10 1.400E+15 300 1.500E-4 1.200551725E+00 1.201500718E+00
6.813000E+10 1.400E+15 300 1.500E-4 1.200901042E+00 1.201556722E+00
1.000000E+11 1.400E+15 300 1.500E-4 1.201186353E+00 1.201638520E+00
1.468000E+11 1.400E+15 300 1.500E-4 1.201445971E+00 1.201757725E+00
2.154000E+11 1.400E+15 300 1.500E-4 1.201715647E+00 1.201930893E+00
3.162000E+11 1.400E+15 300 1.500E-4 1.202032196E+00 1.202181308E+00
4.642000E+11 1.400E+15 300 1.500E-4 1.202437236E+00 1.202541097E+00
6.813000E+11 1.400E+15 300 1.500E-4 1.202980518E+00 1.203053477E+00
1.000000E+12 1.400E+15 300 1.500E-4 1.203742507E+00 1.203794787E+00
1.468000E+12 1.400E+15 300 1.500E-4 1.204738333E+00 1.204776006E+00
2.154000E+12 1.400E+15 300 1.500E-4 1.206079720E+00 1.206107432E+00
3.162000E+12 1.400E+15 300 1.500E-4 1.207876413E+00 1.207897383E+00
4.642000E+12 1.400E+15 300 1.500E-4 1.210175082E+00 1.210191408E+00
6.813000E+12 1.400E+15 300 1.500E-4 1.213014788E+00 1.213027878E+00
1.000000E+13 1.400E+15 300 1.500E-4 1.216390040E+00 1.216400819E+00
