N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 300 1.500E-4 1.188177919E+00 1.189766679E+00
1.468000E+10 1.400E+15 300 1.500E-4 1.188796796E+00 1.189893068E+00
2.154000E+10 1.400E+15 300 1.500E-4 1.189322949E+00 1.190077157E+00
3.162000E+10 1.400E+15 300 1.500E-4 1.189826417E+00 1.190344331E+00
4.642000E+10 1.400E+15 300 1.500E-4 1.190374758E+00 1.190730134E+00
6.813000E+10 1.400E+15 300 1.500E-4 1.191039195E+00 1.191283086E+00
1.000000E+11 1.400E+15 300 1.500E-4 1.191899560E+00 1.192067187E+00
1.468000E+11 1.400E+15 300 1.500E-4 1.193046685E+00 1.193162227E+00
2.154000E+11 1.400E+15 300 1.500E-4 1.194579052E+00 1.194659092E+00
3.162000E+11 1.400E+15 300 1.500E-4 1.196589971E+00 1.196645860E+00
4.642000E+11 1.400E+15 300 1.500E-4 1.199141869E+00 1.199181383E+00
6.813000E+11 1.400E+15 300 1.500E-4 1.202231277E+00 1.202259705E+00
1.000000E+12 1.400E+15 300 1.500E-4 1.205761746E+00 1.205782677E+00
1.468000E+12 1.400E+15 300 1.500E-4 1.209554664E+00 1.209570504E+00
2.154000E+12 1.400E+15 300 1.500E-4 1.213414309E+00 1.213426662E+00
3.162000E+12 1.400E+15 300 1.500E-4 1.217214645E+00 1.217224554E+00
4.642000E+12 1.400E+15 300 1.500E-4 1.220939135E+00 1.220947286E+00
6.813000E+12 1.400E+15 300 1.500E-4 1.224644364E+00 1.224651219E+00
1.000000E+13 1.400E+15 300 1.500E-4 1.228393043E+00 1.228398901E+00
