T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
295 001_295 39.302 5.168160E-1 7.330147E-1 8.098820E+1 3.068110E+1 4.426860E-1 6.930673E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
295 002_295 39.302 5.163340E-1 7.303061E-1 8.097310E+1 3.053340E+1 4.422170E-1 6.904637E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
295 003_295 39.302 5.156520E-1 7.264356E-1 8.095160E+1 3.032350E+1 4.415530E-1 6.867467E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
295 004_295 39.302 5.147060E-1 7.209688E-1 8.092120E+1 3.002880E+1 4.406350E-1 6.814897E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
295 005_295 39.302 5.134200E-1 7.133721E-1 8.087920E+1 2.962270E+1 4.393850E-1 6.741877E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
295 006_295 39.302 5.117200E-1 7.030458E-1 8.082250E+1 2.907690E+1 4.377250E-1 6.642744E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
295 007_295 39.302 5.095170E-1 6.894100E-1 8.075330E+1 2.836590E+1 4.356150E-1 6.511691E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
295 008_295 39.302 5.067060E-1 6.720453E-1 8.068300E+1 2.747490E+1 4.329980E-1 6.345276E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
295 009_295 39.302 5.034550E-1 6.508533E-1 8.058800E+1 2.640670E+1 4.299120E-1 6.142352E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
295 010_295 39.302 4.998210E-1 6.261452E-1 8.047060E+1 2.518410E+1 4.264160E-1 5.905994E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
295 011_295 39.302 4.956910E-1 5.985597E-1 8.036280E+1 2.384370E+1 4.225880E-1 5.642309E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
295 012_295 39.302 4.913900E-1 5.688137E-1 8.022270E+1 2.242300E+1 4.184670E-1 5.358373E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
295 013_295 39.302 4.867160E-1 5.374357E-1 8.008500E+1 2.094850E+1 4.140920E-1 5.058906E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
295 014_295 39.302 4.818150E-1 5.046743E-1 7.991980E+1 1.943320E+1 4.094240E-1 4.746489E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.000E+16
295 015_295 39.302 4.764940E-1 4.706255E-1 7.974920E+1 1.788380E+1 4.044240E-1 4.422042E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.000E+16
295 016_295 39.302 4.708870E-1 4.354465E-1 7.954260E+1 1.630990E+1 3.990530E-1 4.087156E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.000E+16
295 017_295 39.302 4.647650E-1 3.994868E-1 7.933240E+1 1.472940E+1 3.933110E-1 3.744994E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.000E+16
295 018_295 39.302 4.583370E-1 3.632785E-1 7.908010E+1 1.316720E+1 3.871780E-1 3.400807E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.000E+16
295 019_295 39.302 4.515060E-1 3.274477E-1 7.879950E+1 1.165010E+1 3.806540E-1 3.060538E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.000E+16
295 020_295 39.302 4.442410E-1 2.926223E-1 7.849270E+1 1.020360E+1 3.737790E-1 2.729857E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.000E+16
295 021_295 39.302 4.366540E-1 2.593667E-1 7.813580E+1 8.849100E+0 3.665140E-1 2.414411E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.000E+16
295 022_295 39.302 4.287470E-1 2.281422E-1 7.771930E+1 7.602100E+0 3.588770E-1 2.118311E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.000E+16
295 023_295 39.302 4.204750E-1 1.992861E-1 7.723890E+1 6.472200E+0 3.508500E-1 1.844730E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.000E+16
295 024_295 39.302 4.117800E-1 1.730070E-1 7.668710E+1 5.463200E+0 3.424120E-1 1.595518E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.000E+16
295 025_295 39.302 4.027040E-1 1.493922E-1 7.602920E+1 4.574000E+0 3.334860E-1 1.371564E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.000E+16
