0.000E+0 0
1.000E-2 5.65092598E-12
2.000E-2 1.35242443E-11
3.000E-2 2.45079049E-11
4.000E-2 3.98445667E-11
5.000E-2 6.12734054E-11
6.000E-2 9.12288128E-11
7.000E-2 1.33118983E-10
8.000E-2 1.91716776E-10
9.000E-2 2.73708534E-10
1.000E-1 3.88465283E-10
1.100E-1 5.49127282E-10
1.200E-1 7.7413035E-10
1.300E-1 1.08935527E-9
1.400E-1 1.53115622E-9
1.500E-1 2.15062943E-9
1.600E-1 3.01963171E-9
1.700E-1 4.23926799E-9
1.800E-1 5.95186196E-9
1.900E-1 8.35784089E-9
2.000E-1 1.17395535E-8
2.100E-1 1.64948681E-8
2.200E-1 2.31845705E-8
2.300E-1 3.25992272E-8
2.400E-1 4.58535123E-8
2.500E-1 6.45192717E-8
2.600E-1 9.0813225E-8
2.700E-1 1.27861712E-7
2.800E-1 1.80074044E-7
2.900E-1 2.53668891E-7
3.000E-1 3.5741614E-7
3.100E-1 5.03681896E-7
3.200E-1 7.09899348E-7
3.300E-1 1.00063681E-6
3.400E-1 1.41050087E-6
3.500E-1 1.98820292E-6
3.600E-1 2.80223744E-6
3.700E-1 3.94877559E-6
3.800E-1 5.56256887E-6
3.900E-1 7.83187397E-6
4.000E-1 1.10186147E-5
4.100E-1 1.54851008E-5
4.200E-1 2.1728439E-5
4.300E-1 3.04229528E-5
4.400E-1 4.24688899E-5
4.500E-1 5.90418757E-5
