fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.154008209E-15 1.000000000E+20 1.204698074E+00 7.702102435E-16 4.325114736E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.500422108E-15 1.000000000E+20 1.210899200E+00 7.603470360E-16 6.046132530E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.847350427E-15 1.000000000E+20 1.206522678E+00 1.125650682E-15 4.775763017E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.194921637E-15 1.000000000E+20 1.210955125E+00 1.115935563E-15 6.063654696E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.856966459E-15 1.000000000E+20 1.207848984E+00 1.646949197E-15 5.144711497E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.205954409E-15 1.000000000E+20 1.211059088E+00 1.637749368E-15 6.088092793E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.321151613E-15 1.000000000E+20 1.208891984E+00 2.412160416E-15 5.444905886E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.672187994E-15 1.000000000E+20 1.211187139E+00 2.403422686E-15 6.125304078E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.432879109E-15 1.000000000E+20 1.209744640E+00 3.535436045E-15 5.696892244E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.787047007E-15 1.000000000E+20 1.211353474E+00 3.526731987E-15 6.179829133E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.045538924E-14 1.000000000E+20 1.210464708E+00 5.183070305E-15 5.918625245E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.813914424E-15 1.000000000E+20 1.211581801E+00 5.174379918E-15 6.260644248E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.473445443E-14 1.000000000E+20 1.211132101E+00 7.599280548E-15 6.136848785E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.409904986E-14 1.000000000E+20 1.211905897E+00 7.590633273E-15 6.379619957E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.070166204E-14 1.000000000E+20 1.211822871E+00 1.114133230E-14 6.379171991E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.007456552E-14 1.000000000E+20 1.212356111E+00 1.113274338E-14 6.553189529E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.885561040E-14 1.000000000E+20 1.212619010E+00 1.633211301E-14 6.677108685E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.823966182E-14 1.000000000E+20 1.212987643E+00 1.632368224E-14 6.803673906E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.970837193E-14 1.000000000E+20 1.213614945E+00 2.393668730E-14 7.065169638E-03 
