N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 295 2.400E-4 1.212660573E+00 1.230433037E+00
1.468000E+10 1.000E+17 295 2.400E-4 1.218936645E+00 1.231541323E+00
2.154000E+10 1.000E+17 295 2.400E-4 1.224119250E+00 1.233003999E+00
3.162000E+10 1.000E+17 295 2.400E-4 1.228598610E+00 1.234847435E+00
4.642000E+10 1.000E+17 295 2.400E-4 1.232671605E+00 1.237097383E+00
6.813000E+10 1.000E+17 295 2.400E-4 1.236545550E+00 1.239709788E+00
1.000000E+11 1.000E+17 295 2.400E-4 1.240342953E+00 1.242656607E+00
1.468000E+11 1.000E+17 295 2.400E-4 1.244137359E+00 1.245873983E+00
2.154000E+11 1.000E+17 295 2.400E-4 1.247988124E+00 1.249333516E+00
3.162000E+11 1.000E+17 295 2.400E-4 1.251926939E+00 1.252997996E+00
4.642000E+11 1.000E+17 295 2.400E-4 1.256026499E+00 1.256900600E+00
6.813000E+11 1.000E+17 295 2.400E-4 1.260319106E+00 1.261045493E+00
1.000000E+12 1.000E+17 295 2.400E-4 1.264857121E+00 1.265468583E+00
1.468000E+12 1.000E+17 295 2.400E-4 1.269678865E+00 1.270197189E+00
2.154000E+12 1.000E+17 295 2.400E-4 1.274813867E+00 1.275255446E+00
3.162000E+12 1.000E+17 295 2.400E-4 1.280274245E+00 1.280651015E+00
4.642000E+12 1.000E+17 295 2.400E-4 1.286026049E+00 1.286346713E+00
6.813000E+12 1.000E+17 295 2.400E-4 1.292099831E+00 1.292372486E+00
1.000000E+13 1.000E+17 295 2.400E-4 1.298403888E+00 1.298633733E+00
