N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 295 2.400E-4 1.251860567E+00 1.286823705E+00
1.468000E+10 5.623E+16 295 2.400E-4 1.257974693E+00 1.286978118E+00
2.154000E+10 5.623E+16 295 2.400E-4 1.263314996E+00 1.287202659E+00
3.162000E+10 5.623E+16 295 2.400E-4 1.268124558E+00 1.287528016E+00
4.642000E+10 5.623E+16 295 2.400E-4 1.272520513E+00 1.287996878E+00
6.813000E+10 5.623E+16 295 2.400E-4 1.276559008E+00 1.288667239E+00
1.000000E+11 5.623E+16 295 2.400E-4 1.280301687E+00 1.289615126E+00
1.468000E+11 5.623E+16 295 2.400E-4 1.283857349E+00 1.290935235E+00
2.154000E+11 5.623E+16 295 2.400E-4 1.287388029E+00 1.292736890E+00
3.162000E+11 5.623E+16 295 2.400E-4 1.291085934E+00 1.295132470E+00
4.642000E+11 5.623E+16 295 2.400E-4 1.295134882E+00 1.298216955E+00
6.813000E+11 5.623E+16 295 2.400E-4 1.299669555E+00 1.302041811E+00
1.000000E+12 5.623E+16 295 2.400E-4 1.304745738E+00 1.306593303E+00
1.468000E+12 5.623E+16 295 2.400E-4 1.310334189E+00 1.311788809E+00
2.154000E+12 5.623E+16 295 2.400E-4 1.316342974E+00 1.317497987E+00
3.162000E+12 5.623E+16 295 2.400E-4 1.322656706E+00 1.323579030E+00
4.642000E+12 5.623E+16 295 2.400E-4 1.329169935E+00 1.329908676E+00
6.813000E+12 5.623E+16 295 2.400E-4 1.335799666E+00 1.336391823E+00
1.000000E+13 5.623E+16 295 2.400E-4 1.342480635E+00 1.342954801E+00
