fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_302 001_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.588137427E-15 1.000000000E+20 1.199397922E+00 1.132256507E-15 8.455822060E-04 
001_302_SRH 001_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.062176820E-15 1.000000000E+20 1.202974440E+00 1.123649104E-15 1.037181102E-03 
002_302 002_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.963294614E-15 1.000000000E+20 1.199921580E+00 1.338060453E-15 8.712927120E-04 
002_302_SRH 002_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.437597024E-15 1.000000000E+20 1.202988535E+00 1.329489119E-15 1.038081531E-03 
003_302 003_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.406246892E-15 1.000000000E+20 1.200379463E+00 1.581567924E-15 8.944621600E-04 
003_302_SRH 003_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 2.880846972E-15 1.000000000E+20 1.203005194E+00 1.573030152E-15 1.039146181E-03 
004_302 004_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.929038618E-15 1.000000000E+20 1.200780138E+00 1.869681187E-15 9.152771001E-04 
004_302_SRH 004_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 3.403978224E-15 1.000000000E+20 1.203024866E+00 1.861174856E-15 1.040405036E-03 
005_302 005_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.545774209E-15 1.000000000E+20 1.201131530E+00 2.210565099E-15 9.339588917E-04 
005_302_SRH 005_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.021103618E-15 1.000000000E+20 1.203048100E+00 2.202088537E-15 1.041893240E-03 
006_302 006_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.272939212E-15 1.000000000E+20 1.201440917E+00 2.613878033E-15 9.507517153E-04 
006_302_SRH 006_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 4.748718576E-15 1.000000000E+20 1.203075529E+00 2.605430050E-15 1.043652235E-03 
007_302 007_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 6.129758503E-15 1.000000000E+20 1.201715049E+00 3.091044359E-15 9.659128189E-04 
007_302_SRH 007_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 5.606059331E-15 1.000000000E+20 1.203107900E+00 3.082624297E-15 1.045730966E-03 
008_302 008_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 7.138592416E-15 1.000000000E+20 1.201960116E+00 3.655576504E-15 9.797055072E-04 
008_302_SRH 008_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 6.615499431E-15 1.000000000E+20 1.203146087E+00 3.647184264E-15 1.048186973E-03 
009_302 009_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 8.325366526E-15 1.000000000E+20 1.202181879E+00 4.323455932E-15 9.923948245E-04 
009_302_SRH 009_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 7.802979453E-15 1.000000000E+20 1.203191102E+00 4.315092103E-15 1.051087981E-03 
010_302 010_302.dat 302 38.391 1.000000000E+00 0.000000000E+00 9.720026571E-15 1.000000000E+20 1.202385690E+00 5.113582930E-15 1.004245566E-03 
010_302_SRH 010_302_srh.dat 302 38.391 1.000000000E+00 0.000000000E+00 9.198462519E-15 1.000000000E+20 1.203244145E+00 5.105248630E-15 1.054513506E-03 
