N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 325 2.100E-4 1.011183305E+00 1.012415181E+00
1.468000E+10 1.778E+15 325 2.100E-4 1.011529481E+00 1.012398727E+00
2.154000E+10 1.778E+15 325 2.100E-4 1.011768090E+00 1.012375212E+00
3.162000E+10 1.778E+15 325 2.100E-4 1.011921027E+00 1.012342036E+00
4.642000E+10 1.778E+15 325 2.100E-4 1.012005580E+00 1.012296134E+00
6.813000E+10 1.778E+15 325 2.100E-4 1.012034538E+00 1.012234495E+00
1.000000E+11 1.778E+15 325 2.100E-4 1.012018076E+00 1.012155551E+00
1.468000E+11 1.778E+15 325 2.100E-4 1.011967504E+00 1.012062133E+00
2.154000E+11 1.778E+15 325 2.100E-4 1.011901449E+00 1.011966863E+00
3.162000E+11 1.778E+15 325 2.100E-4 1.011854663E+00 1.011900291E+00
4.642000E+11 1.778E+15 325 2.100E-4 1.011887804E+00 1.011920158E+00
6.813000E+11 1.778E+15 325 2.100E-4 1.012092996E+00 1.012116558E+00
1.000000E+12 1.778E+15 325 2.100E-4 1.012587402E+00 1.012605237E+00
1.468000E+12 1.778E+15 325 2.100E-4 1.043534371E+00 1.043514836E+00
2.154000E+12 1.778E+15 325 2.100E-4 1.076410149E+00 1.076404702E+00
3.162000E+12 1.778E+15 325 2.100E-4 1.101596606E+00 1.101598496E+00
4.642000E+12 1.778E+15 325 2.100E-4 1.120763353E+00 1.120768397E+00
6.813000E+12 1.778E+15 325 2.100E-4 1.135862393E+00 1.135868433E+00
1.000000E+13 1.778E+15 325 2.100E-4 1.148214005E+00 1.148220059E+00
