T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
305 001_305 38.014 4.917230E-1 7.523330E-1 7.892310E+1 2.919680E+1 4.136820E-1 7.057795E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.000E+15
305 002_305 38.014 4.907530E-1 7.500444E-1 7.856530E+1 2.891880E+1 4.113570E-1 7.030090E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.000E+15
305 003_305 38.014 4.892620E-1 7.467565E-1 7.812090E+1 2.854220E+1 4.081740E-1 6.992654E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.000E+15
305 004_305 38.014 4.869770E-1 7.420782E-1 7.761360E+1 2.804760E+1 4.039940E-1 6.942583E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.000E+15
305 005_305 38.014 4.835670E-1 7.355117E-1 7.708530E+1 2.741690E+1 3.987790E-1 6.875204E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.000E+15
305 006_305 38.014 4.784000E-1 7.264679E-1 7.665990E+1 2.664250E+1 3.926070E-1 6.786057E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.000E+15
305 007_305 38.014 4.708160E-1 7.143290E-1 7.647850E+1 2.572100E+1 3.857320E-1 6.668107E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.000E+15
305 008_305 38.014 4.608700E-1 6.985758E-1 7.660090E+1 2.466180E+1 3.785060E-1 6.515581E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.000E+15
305 009_305 38.014 4.500290E-1 6.789676E-1 7.685030E+1 2.348200E+1 3.711620E-1 6.326614E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.000E+15
305 010_305 38.014 4.398380E-1 6.556989E-1 7.701460E+1 2.221110E+1 3.639550E-1 6.102701E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.000E+15
305 011_305 38.014 4.307920E-1 6.293971E-1 7.703060E+1 2.088600E+1 3.570020E-1 5.850392E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.000E+15
305 012_305 38.014 4.227130E-1 6.008884E-1 7.693290E+1 1.954120E+1 3.503810E-1 5.577133E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.000E+15
305 013_305 38.014 4.152850E-1 5.708425E-1 7.675900E+1 1.819670E+1 3.439750E-1 5.290123E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.000E+15
305 014_305 38.014 4.082170E-1 5.395558E-1 7.653030E+1 1.685620E+1 3.376660E-1 4.991989E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.000E+15
305 015_305 38.014 4.012190E-1 5.070203E-1 7.626600E+1 1.551450E+1 3.313380E-1 4.682377E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.000E+15
305 016_305 38.014 3.940650E-1 4.731828E-1 7.597930E+1 1.416740E+1 3.248540E-1 4.361180E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.000E+15
305 017_305 38.014 3.867550E-1 4.381762E-1 7.565010E+1 1.282020E+1 3.181540E-1 4.029549E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.000E+15
305 018_305 38.014 3.792500E-1 4.023875E-1 7.527220E+1 1.148700E+1 3.112010E-1 3.691171E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.000E+15
305 019_305 38.014 3.714330E-1 3.663897E-1 7.485840E+1 1.018740E+1 3.039750E-1 3.351402E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.000E+15
305 020_305 38.014 3.633040E-1 3.308305E-1 7.439790E+1 8.942000E+0 2.964550E-1 3.016320E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.000E+15
305 021_305 38.014 3.548780E-1 2.963434E-1 7.387350E+1 7.768900E+0 2.886040E-1 2.691912E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.000E+15
305 022_305 38.014 3.461150E-1 2.634893E-1 7.327480E+1 6.682500E+0 2.803810E-1 2.383361E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.000E+15
305 023_305 38.014 3.369550E-1 2.327221E-1 7.258870E+1 5.692200E+0 2.717680E-1 2.094502E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.000E+15
305 024_305 38.014 3.273070E-1 2.043719E-1 7.179880E+1 4.802800E+0 2.626270E-1 1.828753E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.000E+15
305 025_305 38.014 3.170380E-1 1.786447E-1 7.088310E+1 4.014600E+0 2.528610E-1 1.587676E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.000E+15
