N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+16 335 1.800E-4 1.192908316E+00 1.204657590E+00
2.471000E+10 1.000E+16 335 1.800E-4 1.199439890E+00 1.205776655E+00
4.696000E+10 1.000E+16 335 1.800E-4 1.204451842E+00 1.207827138E+00
8.927000E+10 1.000E+16 335 1.800E-4 1.209680059E+00 1.211467298E+00
1.697000E+11 1.000E+16 335 1.800E-4 1.216626687E+00 1.217572666E+00
3.225000E+11 1.000E+16 335 1.800E-4 1.226361966E+00 1.226866829E+00
6.130000E+11 1.000E+16 335 1.800E-4 1.238761904E+00 1.239037614E+00
1.165000E+12 1.000E+16 335 1.800E-4 1.251968435E+00 1.252124776E+00
2.214000E+12 1.000E+16 335 1.800E-4 1.263695049E+00 1.263787348E+00
4.209000E+12 1.000E+16 335 1.800E-4 1.273218384E+00 1.273275215E+00
8.000000E+12 1.000E+16 335 1.800E-4 1.281113749E+00 1.281150807E+00
