N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 4.500E+15 340 2.100E-4 1.155289164E+00 1.164284902E+00
2.154000E+10 4.500E+15 340 2.100E-4 1.160667066E+00 1.165005483E+00
3.162000E+10 4.500E+15 340 2.100E-4 1.162624882E+00 1.165622400E+00
1.468000E+11 4.500E+15 340 2.100E-4 1.171255202E+00 1.171947465E+00
2.154000E+11 4.500E+15 340 2.100E-4 1.174685707E+00 1.175172549E+00
4.642000E+11 4.500E+15 340 2.100E-4 1.184101607E+00 1.184351366E+00
1.000000E+12 4.500E+15 340 2.100E-4 1.196118790E+00 1.196255256E+00
2.154000E+12 4.500E+15 340 2.100E-4 1.207839885E+00 1.207918879E+00
3.162000E+12 4.500E+15 340 2.100E-4 1.212834726E+00 1.212895859E+00
4.642000E+12 4.500E+15 340 2.100E-4 1.217183871E+00 1.217231745E+00
6.813000E+12 4.500E+15 340 2.100E-4 1.220962849E+00 1.221000858E+00
1.000000E+13 4.500E+15 340 2.100E-4 1.224269460E+00 1.224300102E+00
