N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 4.500E+15 340 2.100E-4 1.007245511E+00 1.009030461E+00
2.154000E+10 4.500E+15 340 2.100E-4 1.008067482E+00 1.009007925E+00
3.162000E+10 4.500E+15 340 2.100E-4 1.008323263E+00 1.008989554E+00
1.468000E+11 4.500E+15 340 2.100E-4 1.008696540E+00 1.008853763E+00
2.154000E+11 4.500E+15 340 2.100E-4 1.008715389E+00 1.008825169E+00
4.642000E+11 4.500E+15 340 2.100E-4 1.008874641E+00 1.008930314E+00
1.000000E+12 4.500E+15 340 2.100E-4 1.046898895E+00 1.046831488E+00
2.154000E+12 4.500E+15 340 2.100E-4 1.114024572E+00 1.114029627E+00
3.162000E+12 4.500E+15 340 2.100E-4 1.137432417E+00 1.137449409E+00
4.642000E+12 4.500E+15 340 2.100E-4 1.155712012E+00 1.155732725E+00
6.813000E+12 4.500E+15 340 2.100E-4 1.170494128E+00 1.170514648E+00
1.000000E+13 4.500E+15 340 2.100E-4 1.182834110E+00 1.182852897E+00
