fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.261254817E-14 1.000000000E+20 1.213335643E+00 2.120896438E-15 2.683524787E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.500119625E-15 1.000000000E+20 1.223474081E+00 2.056776147E-15 4.029304942E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.963276248E-14 1.000000000E+20 1.221153455E+00 6.546644369E-15 3.650453796E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.562531638E-14 1.000000000E+20 1.224539025E+00 6.485574386E-15 4.226629991E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.040865576E-14 1.000000000E+20 1.222890935E+00 9.562260112E-15 3.932812302E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.646648257E-14 1.000000000E+20 1.225217695E+00 9.502605094E-15 4.358977339E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.469138195E-14 1.000000000E+20 1.226301680E+00 2.041619175E-14 4.582941614E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.094974011E-14 1.000000000E+20 1.227394972E+00 2.036061711E-14 4.821354512E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.689995761E-13 1.000000000E+20 1.233045370E+00 6.358095246E-14 6.341492900E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.657392502E-13 1.000000000E+20 1.233409005E+00 6.353553185E-14 6.459644581E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.130891138E-13 1.000000000E+20 1.235809811E+00 9.282046053E-14 7.322979008E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.099987697E-13 1.000000000E+20 1.236140378E+00 9.278898098E-14 7.415653771E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.897244628E-13 1.000000000E+20 1.245503858E+00 2.899675942E-13 1.194891404E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.870820884E-13 1.000000000E+20 1.245630670E+00 2.899476128E-13 1.201667266E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.627607030E-13 1.000000000E+20 1.252579390E+00 6.224782417E-13 1.663380792E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.602967836E-13 1.000000000E+20 1.252657573E+00 6.224691358E-13 1.669180313E-03 
