N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 336 1.800E-4 1.200762631E+00 1.229841331E+00
1.468000E+10 1.778E+16 336 1.800E-4 1.209305112E+00 1.229999035E+00
2.154000E+10 1.778E+16 336 1.800E-4 1.215684188E+00 1.230228251E+00
3.162000E+10 1.778E+16 336 1.800E-4 1.220433903E+00 1.230559865E+00
4.642000E+10 1.778E+16 336 1.800E-4 1.224036518E+00 1.231036589E+00
6.813000E+10 1.778E+16 336 1.800E-4 1.226902546E+00 1.231715592E+00
1.000000E+11 1.778E+16 336 1.800E-4 1.229374787E+00 1.232670146E+00
1.468000E+11 1.778E+16 336 1.800E-4 1.231739279E+00 1.233987778E+00
2.154000E+11 1.778E+16 336 1.800E-4 1.234232462E+00 1.235762374E+00
3.162000E+11 1.778E+16 336 1.800E-4 1.237037162E+00 1.238075930E+00
4.642000E+11 1.778E+16 336 1.800E-4 1.240266388E+00 1.240970896E+00
6.813000E+11 1.778E+16 336 1.800E-4 1.243941670E+00 1.244419979E+00
1.000000E+12 1.778E+16 336 1.800E-4 1.247984373E+00 1.248310611E+00
1.468000E+12 1.778E+16 336 1.800E-4 1.252236647E+00 1.252461380E+00
2.154000E+12 1.778E+16 336 1.800E-4 1.256513990E+00 1.256671373E+00
3.162000E+12 1.778E+16 336 1.800E-4 1.260665677E+00 1.260778438E+00
4.642000E+12 1.778E+16 336 1.800E-4 1.264612272E+00 1.264695348E+00
6.813000E+12 1.778E+16 336 1.800E-4 1.268347603E+00 1.268410673E+00
1.000000E+13 1.778E+16 336 1.800E-4 1.271916150E+00 1.271965464E+00
