N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 310 1.800E-4 1.215158421E+00 1.222938007E+00
2.471000E+10 1.000E+16 310 1.800E-4 1.218759545E+00 1.223085787E+00
4.696000E+10 1.000E+16 310 1.800E-4 1.220998750E+00 1.223361472E+00
8.927000E+10 1.000E+16 310 1.800E-4 1.222590246E+00 1.223867692E+00
1.697000E+11 1.000E+16 310 1.800E-4 1.224081346E+00 1.224771548E+00
3.225000E+11 1.000E+16 310 1.800E-4 1.225934113E+00 1.226311370E+00
6.130000E+11 1.000E+16 310 1.800E-4 1.228541686E+00 1.228754351E+00
1.165000E+12 1.000E+16 310 1.800E-4 1.232158322E+00 1.232285519E+00
2.214000E+12 1.000E+16 310 1.800E-4 1.236822842E+00 1.236905811E+00
4.209000E+12 1.000E+16 310 1.800E-4 1.242407997E+00 1.242467220E+00
8.000000E+12 1.000E+16 310 1.800E-4 1.248777378E+00 1.248822458E+00
