N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 310 1.500E-4 1.210790425E+00 1.233017878E+00
1.468000E+10 5.623E+16 310 1.500E-4 1.217472290E+00 1.233304947E+00
2.154000E+10 5.623E+16 310 1.500E-4 1.222549955E+00 1.233714835E+00
3.162000E+10 5.623E+16 310 1.500E-4 1.226486730E+00 1.234293283E+00
4.642000E+10 5.623E+16 310 1.500E-4 1.229675705E+00 1.235096339E+00
6.813000E+10 5.623E+16 310 1.500E-4 1.232441787E+00 1.236187035E+00
1.000000E+11 5.623E+16 310 1.500E-4 1.235044916E+00 1.237626842E+00
1.468000E+11 5.623E+16 310 1.500E-4 1.237678846E+00 1.239462020E+00
2.154000E+11 5.623E+16 310 1.500E-4 1.240467381E+00 1.241708375E+00
3.162000E+11 5.623E+16 310 1.500E-4 1.243465419E+00 1.244342467E+00
4.642000E+11 5.623E+16 310 1.500E-4 1.246672468E+00 1.247307343E+00
6.813000E+11 5.623E+16 310 1.500E-4 1.250058478E+00 1.250532629E+00
1.000000E+12 5.623E+16 310 1.500E-4 1.253592272E+00 1.253958895E+00
1.468000E+12 5.623E+16 310 1.500E-4 1.257261082E+00 1.257554180E+00
2.154000E+12 5.623E+16 310 1.500E-4 1.261076323E+00 1.261317360E+00
3.162000E+12 5.623E+16 310 1.500E-4 1.265068067E+00 1.265270585E+00
4.642000E+12 5.623E+16 310 1.500E-4 1.269274053E+00 1.269446706E+00
6.813000E+12 5.623E+16 310 1.500E-4 1.273729287E+00 1.273877767E+00
1.000000E+13 5.623E+16 310 1.500E-4 1.278463250E+00 1.278591990E+00
