fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.648539100E-16 1.000000000E+20 1.233536111E+00 2.856628321E-16 6.282494348E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.663180816E-16 1.000000000E+20 1.242774017E+00 2.837932340E-16 1.014467440E-02 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.870527901E-16 1.000000000E+20 1.236016451E+00 4.182042955E-16 7.182109773E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.890911163E-16 1.000000000E+20 1.242854212E+00 4.165439673E-16 1.018359479E-02 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.644635690E-16 1.000000000E+20 1.237987012E+00 6.128554170E-16 7.971357360E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.672581714E-16 1.000000000E+20 1.242971068E+00 6.113871905E-16 1.024049761E-02 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.020668591E-15 1.000000000E+20 1.239554726E+00 8.986544754E-16 8.644345639E-03 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.244845455E-16 1.000000000E+20 1.243140873E+00 8.973615331E-16 1.032353891E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.387908749E-15 1.000000000E+20 1.240830497E+00 1.318210652E-15 9.219828882E-03 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.193126792E-15 1.000000000E+20 1.243386608E+00 1.317082986E-15 1.044440673E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.908821109E-15 1.000000000E+20 1.241927868E+00 1.934053532E-15 9.733581011E-03 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.715972889E-15 1.000000000E+20 1.243740075E+00 1.933093427E-15 1.061966306E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.637077990E-15 1.000000000E+20 1.242960653E+00 2.837957729E-15 1.023197567E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.446878004E-15 1.000000000E+20 1.244244195E+00 2.837184374E-15 1.087239434E-02 
008_295 008_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.635432541E-15 1.000000000E+20 1.244042430E+00 4.164653594E-15 1.076865174E-02 
008_295_SRH 008_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.448794054E-15 1.000000000E+20 1.244954869E+00 4.164107590E-15 1.123402892E-02 
009_295 009_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.969381641E-15 1.000000000E+20 1.245287029E+00 6.112032815E-15 1.140368171E-02 
009_295_SRH 009_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.787395551E-15 1.000000000E+20 1.245941312E+00 6.111781578E-15 1.174589617E-02 
010_295 010_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.695674264E-15 1.000000000E+20 1.246807681E+00 8.971026159E-15 1.220344447E-02 
010_295_SRH 010_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.519525932E-15 1.000000000E+20 1.247283494E+00 8.971170783E-15 1.245965253E-02 
011_295 011_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.848372547E-15 1.000000000E+20 1.248712265E+00 1.316995453E-14 1.323888918E-02 
011_295_SRH 011_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.679182987E-15 1.000000000E+20 1.249065114E+00 1.317063918E-14 1.343519858E-02 
012_295 012_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.143044494E-14 1.000000000E+20 1.251093507E+00 1.934055905E-14 1.458003719E-02 
012_295_SRH 012_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.126905827E-14 1.000000000E+20 1.251361587E+00 1.934198387E-14 1.473448338E-02 
013_295 013_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.442102718E-14 1.000000000E+20 1.254015338E+00 2.841633506E-14 1.628578988E-02 
013_295_SRH 013_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.426781469E-14 1.000000000E+20 1.254224580E+00 2.841877350E-14 1.641061960E-02 
014_295 014_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.780096406E-14 1.000000000E+20 1.257499911E+00 4.177857086E-14 1.839121452E-02 
014_295_SRH 014_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.765573554E-14 1.000000000E+20 1.257667617E+00 4.178239123E-14 1.849457446E-02 
015_295 015_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.158401039E-14 1.000000000E+20 1.261522537E+00 6.147244307E-14 2.089841865E-02 
015_295_SRH 015_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.144608264E-14 1.000000000E+20 1.261660041E+00 6.147813316E-14 2.098561537E-02 
016_295 016_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.583281288E-14 1.000000000E+20 1.266020701E+00 9.052636030E-14 2.377798652E-02 
016_295_SRH 016_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.570120501E-14 1.000000000E+20 1.266135333E+00 9.053455239E-14 2.385243043E-02 
017_295 017_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.064885501E-14 1.000000000E+20 1.270915395E+00 1.334248703E-13 2.698197243E-02 
017_295_SRH 017_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.052252282E-14 1.000000000E+20 1.271011923E+00 1.334363667E-13 2.704587998E-02 
018_295 018_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.614500347E-14 1.000000000E+20 1.276132872E+00 1.968111316E-13 3.046026588E-02 
018_295_SRH 018_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.602302966E-14 1.000000000E+20 1.276214499E+00 1.968269319E-13 3.051515335E-02 
019_295 019_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.241866214E-14 1.000000000E+20 1.281614080E+00 2.905316448E-13 3.416982931E-02 
019_295_SRH 019_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.230035849E-14 1.000000000E+20 1.281683102E+00 2.905529755E-13 3.421682261E-02 
