T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
325 001_325 35.674 4.423170E-1 6.671664E-1 7.731280E+1 2.281490E+1 3.680570E-1 6.198756E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
325 002_325 35.674 4.419510E-1 6.632137E-1 7.729830E+1 2.265670E+1 3.677250E-1 6.161335E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
325 003_325 35.674 4.414310E-1 6.575898E-1 7.727740E+1 2.243210E+1 3.672170E-1 6.108680E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
325 004_325 35.674 4.406990E-1 6.496948E-1 7.724770E+1 2.211750E+1 3.665330E-1 6.034260E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
325 005_325 35.674 4.396720E-1 6.388157E-1 7.720920E+1 2.168570E+1 3.655570E-1 5.932239E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
325 006_325 35.674 4.382410E-1 6.241944E-1 7.716410E+1 2.110800E+1 3.642680E-1 5.794651E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
325 007_325 35.674 4.363820E-1 6.051711E-1 7.710020E+1 2.036100E+1 3.625490E-1 5.616089E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
325 008_325 35.674 4.340500E-1 5.813935E-1 7.701260E+1 1.943440E+1 3.603610E-1 5.393040E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
325 009_325 35.674 4.312270E-1 5.530207E-1 7.689790E+1 1.833840E+1 3.577050E-1 5.126694E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
325 010_325 35.674 4.278190E-1 5.207924E-1 7.677420E+1 1.710560E+1 3.545410E-1 4.824734E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
325 011_325 35.674 4.239390E-1 4.858587E-1 7.662690E+1 1.578320E+1 3.509470E-1 4.497313E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
325 012_325 35.674 4.196680E-1 4.494314E-1 7.644760E+1 1.441890E+1 3.469040E-1 4.156457E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
325 013_325 35.674 4.148390E-1 4.124758E-1 7.626760E+1 1.305020E+1 3.424710E-1 3.810615E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
