fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.822633442E-15 1.000000000E+20 1.173128024E+00 2.120854199E-15 2.628093034E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.005214205E-15 1.000000000E+20 1.174717859E+00 2.105145406E-15 2.966163012E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.957158330E-14 1.000000000E+20 1.175780396E+00 6.657119032E-15 2.814890104E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.875835637E-14 1.000000000E+20 1.176290144E+00 6.641673726E-15 2.930439857E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.792650789E-14 1.000000000E+20 1.180598556E+00 2.088466443E-14 2.818730244E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.712580394E-14 1.000000000E+20 1.180762761E+00 2.086985013E-14 2.856232164E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.628403808E-13 1.000000000E+20 1.191141233E+00 6.511303079E-14 2.883765493E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.620728484E-13 1.000000000E+20 1.191196893E+00 6.509958216E-14 2.896531764E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.942048377E-13 1.000000000E+20 1.206920104E+00 2.020957413E-13 3.843795669E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.935025850E-13 1.000000000E+20 1.206942400E+00 2.020844280E-13 3.849880979E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.791211061E-13 1.000000000E+20 1.220897882E+00 6.300103064E-13 6.412507479E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.784936040E-13 1.000000000E+20 1.220909122E+00 6.300019477E-13 6.416836054E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.368254745E-12 1.000000000E+20 1.232489404E+00 1.982030498E-12 1.074960649E-02 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.367672400E-12 1.000000000E+20 1.232496213E+00 1.982027690E-12 1.075304863E-02 
