N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 340 1.500E-4 1.196912735E+00 1.212106997E+00
1.468000E+10 5.623E+15 340 1.500E-4 1.201525661E+00 1.212176447E+00
2.154000E+10 5.623E+15 340 1.500E-4 1.204868386E+00 1.212277833E+00
3.162000E+10 5.623E+15 340 1.500E-4 1.207299030E+00 1.212425460E+00
4.642000E+10 5.623E+15 340 1.500E-4 1.209106093E+00 1.212639652E+00
6.813000E+10 5.623E+15 340 1.500E-4 1.210518919E+00 1.212948832E+00
1.000000E+11 5.623E+15 340 1.500E-4 1.211722629E+00 1.213391639E+00
1.468000E+11 5.623E+15 340 1.500E-4 1.212872715E+00 1.214019034E+00
2.154000E+11 5.623E+15 340 1.500E-4 1.214106297E+00 1.214894470E+00
3.162000E+11 5.623E+15 340 1.500E-4 1.215547118E+00 1.216090290E+00
4.642000E+11 5.623E+15 340 1.500E-4 1.217302012E+00 1.217677770E+00
6.813000E+11 5.623E+15 340 1.500E-4 1.219447087E+00 1.219708464E+00
1.000000E+12 5.623E+15 340 1.500E-4 1.222007277E+00 1.222190490E+00
1.468000E+12 5.623E+15 340 1.500E-4 1.224941179E+00 1.225070865E+00
2.154000E+12 5.623E+15 340 1.500E-4 1.228146863E+00 1.228239778E+00
3.162000E+12 5.623E+15 340 1.500E-4 1.231493175E+00 1.231560717E+00
4.642000E+12 5.623E+15 340 1.500E-4 1.234857867E+00 1.234907821E+00
6.813000E+12 5.623E+15 340 1.500E-4 1.238148514E+00 1.238186260E+00
1.000000E+13 5.623E+15 340 1.500E-4 1.241307076E+00 1.241336277E+00
