N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+14 8.000E+16 290 1.800E-4 2.234133E+1 1.083500E+1 5.872010E-1 8.259140E+1 1.645691E+1 7.507900E+0 5.585380E-1 8.168060E+1 -3.5756530E+01 -4.4314655E+01 -5.1317905E+00 -1.1150751E+00
1.000000E+10 8.000E+16 295 1.800E-4 3.530972E+1 1.814130E+1 6.172370E-1 8.323810E+1 3.504509E+1 1.798550E+1 6.166440E-1 8.322620E+1 -7.5511291E-01 -8.6625337E-01 -9.6165697E-02 -1.4298382E-02
1.468000E+10 8.000E+16 295 1.800E-4 3.529210E+1 1.813090E+1 6.171990E-1 8.323720E+1 3.491594E+1 1.790930E+1 6.163500E-1 8.321990E+1 -1.0773303E+00 -1.2373460E+00 -1.3774641E-01 -2.0788297E-02
2.154000E+10 8.000E+16 295 1.800E-4 3.526642E+1 1.811580E+1 6.171420E-1 8.323580E+1 3.473677E+1 1.780370E+1 6.159420E-1 8.321100E+1 -1.5247532E+00 -1.7530064E+00 -1.9482354E-01 -2.9803752E-02
3.162000E+10 8.000E+16 295 1.800E-4 3.522914E+1 1.809370E+1 6.170600E-1 8.323370E+1 3.449371E+1 1.766060E+1 6.153880E-1 8.319850E+1 -2.1320699E+00 -2.4523516E+00 -2.7169851E-01 -4.2308455E-02
4.642000E+10 8.000E+16 295 1.800E-4 3.517525E+1 1.806190E+1 6.169410E-1 8.323080E+1 3.417343E+1 1.747220E+1 6.146570E-1 8.318160E+1 -2.9315758E+00 -3.3750758E+00 -3.7158936E-01 -5.9147696E-02
6.813000E+10 8.000E+16 295 1.800E-4 3.509791E+1 1.801630E+1 6.167700E-1 8.322650E+1 3.376628E+1 1.723310E+1 6.137220E-1 8.315890E+1 -3.9436681E+00 -4.5447424E+00 -4.9664180E-01 -8.1290157E-02
1.000000E+11 8.000E+16 295 1.800E-4 3.498802E+1 1.795150E+1 6.165260E-1 8.322050E+1 3.326969E+1 1.694180E+1 6.125680E-1 8.312980E+1 -5.1648513E+00 -5.9598154E+00 -6.4613235E-01 -1.0910648E-01
1.468000E+11 8.000E+16 295 1.800E-4 3.483403E+1 1.786070E+1 6.161840E-1 8.321190E+1 3.268977E+1 1.660190E+1 6.111940E-1 8.309360E+1 -6.5594221E+00 -7.5822647E+00 -8.1643472E-01 -1.4236957E-01
2.154000E+11 8.000E+16 295 1.800E-4 3.462232E+1 1.773610E+1 6.157110E-1 8.320010E+1 3.203937E+1 1.622070E+1 6.095760E-1 8.305350E+1 -8.0618002E+00 -9.3423835E+00 -1.0064373E+00 -1.7651273E-01
3.162000E+11 8.000E+16 295 1.800E-4 3.433859E+1 1.756910E+1 6.150750E-1 8.318390E+1 3.133274E+1 1.580630E+1 6.076700E-1 8.301610E+1 -9.5933200E+00 -1.1152515E+01 -1.2185890E+00 -2.0212947E-01
4.642000E+11 8.000E+16 295 1.800E-4 3.397049E+1 1.735280E+1 6.142410E-1 8.316250E+1 3.058029E+1 1.536430E+1 6.055610E-1 8.296850E+1 -1.1086226E+01 -1.2942340E+01 -1.4333816E+00 -2.3382368E-01
6.813000E+11 8.000E+16 295 1.800E-4 3.351135E+1 1.708320E+1 6.131880E-1 8.313490E+1 2.978671E+1 1.489750E+1 6.032380E-1 8.290930E+1 -1.2504369E+01 -1.4671589E+01 -1.6494319E+00 -2.7210458E-01
1.000000E+12 8.000E+16 295 1.800E-4 3.296312E+1 1.676170E+1 6.119070E-1 8.310040E+1 2.895269E+1 1.440660E+1 6.006810E-1 8.283790E+1 -1.3851666E+01 -1.6347369E+01 -1.8688788E+00 -3.1688394E-01
1.468000E+12 8.000E+16 295 1.800E-4 3.233651E+1 1.639430E+1 6.103980E-1 8.305870E+1 2.807797E+1 1.389180E+1 5.977430E-1 8.277130E+1 -1.5166837E+01 -1.8014224E+01 -2.1171306E+00 -3.4722180E-01
2.154000E+12 8.000E+16 295 1.800E-4 3.164675E+1 1.598970E+1 6.085910E-1 8.302030E+1 2.716309E+1 1.335420E+1 5.945360E-1 8.269170E+1 -1.6506443E+01 -1.9735364E+01 -2.3640284E+00 -3.9737966E-01
3.162000E+12 8.000E+16 295 1.800E-4 3.090746E+1 1.555550E+1 6.065540E-1 8.297580E+1 2.620994E+1 1.279570E+1 5.910960E-1 8.259240E+1 -1.7922666E+01 -2.1568183E+01 -2.6151420E+00 -4.6420736E-01
4.642000E+12 8.000E+16 295 1.800E-4 3.012643E+1 1.509610E+1 6.043070E-1 8.292020E+1 2.522161E+1 1.221900E+1 5.872540E-1 8.249640E+1 -1.9446895E+01 -2.3546117E+01 -2.9038542E+00 -5.1371939E-01
6.813000E+12 8.000E+16 295 1.800E-4 2.930588E+1 1.461290E+1 6.018330E-1 8.285240E+1 2.420227E+1 1.162730E+1 5.831600E-1 8.238230E+1 -2.1087319E+01 -2.5677500E+01 -3.2020372E+00 -5.7063228E-01
1.000000E+13 8.000E+16 295 1.800E-4 2.844544E+1 1.410600E+1 5.990520E-1 8.278000E+1 2.315708E+1 1.102460E+1 5.787930E-1 8.225340E+1 -2.2836903E+01 -2.7950220E+01 -3.5002151E+00 -6.4021670E-01
1.468000E+13 8.000E+16 295 1.800E-4 2.754491E+1 1.357580E+1 5.959140E-1 8.270680E+1 2.209209E+1 1.041510E+1 5.740810E-1 8.212110E+1 -2.4682228E+01 -3.0347284E+01 -3.8031219E+00 -7.1321500E-01
2.154000E+13 8.000E+16 295 1.800E-4 2.660541E+1 1.302390E+1 5.925440E-1 8.261340E+1 2.101415E+1 9.803600E+0 5.691850E-1 8.196340E+1 -2.6607119E+01 -3.2848137E+01 -4.1039381E+00 -7.9303689E-01
3.162000E+13 8.000E+16 295 1.800E-4 2.562947E+1 1.245250E+1 5.888560E-1 8.251040E+1 1.993073E+1 9.194800E+0 5.639420E-1 8.180590E+1 -2.8592731E+01 -3.5429808E+01 -4.4178302E+00 -8.6118483E-01
4.642000E+13 8.000E+16 295 1.800E-4 2.462079E+1 1.186470E+1 5.847970E-1 8.240430E+1 1.884980E+1 8.593600E+0 5.585420E-1 8.162260E+1 -3.0615656E+01 -3.8064373E+01 -4.7006313E+00 -9.5770044E-01
6.813000E+13 8.000E+16 295 1.800E-4 2.358414E+1 1.126410E+1 5.805430E-1 8.226990E+1 1.777956E+1 8.004700E+0 5.528820E-1 8.143100E+1 -3.2647490E+01 -4.0718578E+01 -5.0030567E+00 -1.0301973E+00
1.000000E+14 8.000E+16 295 1.800E-4 2.252525E+1 1.065480E+1 5.758580E-1 8.214100E+1 1.672826E+1 7.432600E+0 5.470290E-1 8.122290E+1 -3.4653873E+01 -4.3352259E+01 -5.2701045E+00 -1.1303462E+00
1.000000E+10 8.000E+16 300 1.800E-4 3.542977E+1 1.780950E+1 6.069150E-1 8.282400E+1 3.519055E+1 1.767010E+1 6.063440E-1 8.281200E+1 -6.7978477E-01 -7.8890329E-01 -9.4170966E-02 -1.4490654E-02
1.468000E+10 8.000E+16 300 1.800E-4 3.541238E+1 1.779940E+1 6.068750E-1 8.282300E+1 3.506992E+1 1.759990E+1 6.060580E-1 8.280560E+1 -9.7650636E-01 -1.1335292E+00 -1.3480558E-01 -2.1013072E-02
2.154000E+10 8.000E+16 300 1.800E-4 3.538704E+1 1.778460E+1 6.068170E-1 8.282150E+1 3.490196E+1 1.750220E+1 6.056600E-1 8.279660E+1 -1.3898360E+00 -1.6135114E+00 -1.9103127E-01 -3.0073699E-02
3.162000E+10 8.000E+16 300 1.800E-4 3.535024E+1 1.776320E+1 6.067330E-1 8.281930E+1 3.467298E+1 1.736910E+1 6.051180E-1 8.278400E+1 -1.9532789E+00 -2.2689719E+00 -2.6689009E-01 -4.2641090E-02
4.642000E+10 8.000E+16 300 1.800E-4 3.529704E+1 1.773220E+1 6.066110E-1 8.281620E+1 3.436935E+1 1.719290E+1 6.043980E-1 8.276670E+1 -2.6991782E+00 -3.1367599E+00 -3.6614946E-01 -5.9806661E-02
6.813000E+10 8.000E+16 300 1.800E-4 3.522068E+1 1.768780E+1 6.064360E-1 8.281160E+1 3.398043E+1 1.696760E+1 6.034710E-1 8.274360E+1 -3.6498950E+00 -4.2445602E+00 -4.9132436E-01 -8.2181583E-02
1.000000E+11 8.000E+16 300 1.800E-4 3.511214E+1 1.762470E+1 6.061860E-1 8.280520E+1 3.350206E+1 1.669070E+1 6.023200E-1 8.271370E+1 -4.8059134E+00 -5.5959307E+00 -6.4185151E-01 -1.1062254E-01
1.468000E+11 8.000E+16 300 1.800E-4 3.495996E+1 1.753620E+1 6.058350E-1 8.279610E+1 3.293872E+1 1.636510E+1 6.009390E-1 8.267650E+1 -6.1363647E+00 -7.1560822E+00 -8.1472496E-01 -1.4466021E-01
2.154000E+11 8.000E+16 300 1.800E-4 3.475062E+1 1.741460E+1 6.053500E-1 8.278340E+1 3.230232E+1 1.599740E+1 5.992930E-1 8.263730E+1 -7.5793318E+00 -8.8589396E+00 -1.0106909E+00 -1.7679668E-01
3.162000E+11 8.000E+16 300 1.800E-4 3.446980E+1 1.725160E+1 6.046970E-1 8.276630E+1 3.160736E+1 1.559560E+1 5.973720E-1 8.259780E+1 -9.0562451E+00 -1.0618380E+01 -1.2262041E+00 -2.0400059E-01
4.642000E+11 8.000E+16 300 1.800E-4 3.410508E+1 1.704020E+1 6.038410E-1 8.274350E+1 3.086535E+1 1.516600E+1 5.952440E-1 8.254780E+1 -1.0496333E+01 -1.2357906E+01 -1.4442817E+00 -2.3707476E-01
6.813000E+11 8.000E+16 300 1.800E-4 3.364958E+1 1.677660E+1 6.027590E-1 8.271420E+1 3.008200E+1 1.471190E+1 5.928990E-1 8.248620E+1 -1.1859517E+01 -1.4034217E+01 -1.6630151E+00 -2.7640987E-01
1.000000E+12 8.000E+16 300 1.800E-4 3.310497E+1 1.646170E+1 6.014410E-1 8.267770E+1 2.925848E+1 1.423400E+1 5.903150E-1 8.241240E+1 -1.3146582E+01 -1.5650555E+01 -1.8847564E+00 -3.2191758E-01
1.468000E+12 8.000E+16 300 1.800E-4 3.248174E+1 1.610150E+1 5.998810E-1 8.263460E+1 2.839441E+1 1.373270E+1 5.873310E-1 8.234570E+1 -1.4394840E+01 -1.7249339E+01 -2.1367849E+00 -3.5083799E-01
