T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
330 001_330 35.134 4.308160E-1 6.760419E-1 7.665140E+1 2.232470E+1 3.566310E-1 6.259887E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
330 002_330 35.134 4.307270E-1 6.750976E-1 7.664760E+1 2.228780E+1 3.565530E-1 6.250909E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
330 003_330 35.134 4.305970E-1 6.737215E-1 7.664210E+1 2.223400E+1 3.564160E-1 6.238227E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
330 004_330 35.134 4.304080E-1 6.717231E-1 7.663400E+1 2.215600E+1 3.562400E-1 6.219410E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
330 005_330 35.134 4.301350E-1 6.688350E-1 7.662230E+1 2.204340E+1 3.559860E-1 6.192213E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
330 006_330 35.134 4.297300E-1 6.646900E-1 7.660790E+1 2.188200E+1 3.556150E-1 6.153296E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
330 007_330 35.134 4.291450E-1 6.587999E-1 7.658880E+1 2.165320E+1 3.550880E-1 6.097989E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
330 008_330 35.134 4.283270E-1 6.505461E-1 7.656110E+1 2.133350E+1 3.543460E-1 6.020527E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
330 009_330 35.134 4.272060E-1 6.392004E-1 7.652130E+1 2.089570E+1 3.533110E-1 5.914261E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
330 010_330 35.134 4.257080E-1 6.240019E-1 7.646490E+1 2.031230E+1 3.519240E-1 5.771804E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
330 011_330 35.134 4.237650E-1 6.043106E-1 7.638700E+1 1.956160E+1 3.501070E-1 5.587320E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
330 012_330 35.134 4.213290E-1 5.798236E-1 7.628300E+1 1.863570E+1 3.478030E-1 5.358121E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
330 013_330 35.134 4.183000E-1 5.507739E-1 7.616540E+1 1.754760E+1 3.450100E-1 5.086131E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
330 014_330 35.134 4.147330E-1 5.179762E-1 7.602590E+1 1.633200E+1 3.417090E-1 4.779516E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 5.623E+16
330 015_330 35.134 4.107480E-1 4.826267E-1 7.584940E+1 1.503620E+1 3.379590E-1 4.449123E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 5.623E+16
330 016_330 35.134 4.061950E-1 4.459401E-1 7.566860E+1 1.370650E+1 3.337600E-1 4.106695E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 5.623E+16
330 017_330 35.134 4.012790E-1 4.088534E-1 7.544580E+1 1.237800E+1 3.291500E-1 3.760580E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 5.623E+16
330 018_330 35.134 3.958070E-1 3.719747E-1 7.521150E+1 1.107340E+1 3.241110E-1 3.416545E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 5.623E+16
330 019_330 35.134 3.899510E-1 3.357324E-1 7.492520E+1 9.809100E+0 3.186040E-1 3.078790E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 5.623E+16
330 020_330 35.134 3.834620E-1 3.005380E-1 7.462700E+1 8.600400E+0 3.126270E-1 2.751001E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 5.623E+16
330 021_330 35.134 3.765090E-1 2.668363E-1 7.428010E+1 7.462600E+0 3.061820E-1 2.437326E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 5.623E+16
330 022_330 35.134 3.691040E-1 2.350595E-1 7.387890E+1 6.409800E+0 2.992480E-1 2.141979E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 5.623E+16
330 023_330 35.134 3.611770E-1 2.055625E-1 7.343430E+1 5.452100E+0 2.918850E-1 1.867892E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 5.623E+16
330 024_330 35.134 3.527580E-1 1.785866E-1 7.293680E+1 4.594800E+0 2.840530E-1 1.617606E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 5.623E+16
330 025_330 35.134 3.439000E-1 1.542524E-1 7.236820E+1 3.838900E+0 2.758110E-1 1.391876E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 5.623E+16
