0.000E+0 0
1.000E-2 2.49922114E-14
2.000E-2 6.07220029E-14
3.000E-2 1.11889031E-13
4.000E-2 1.85246704E-13
5.000E-2 2.90498666E-13
6.000E-2 4.41587128E-13
7.000E-2 6.58545331E-13
8.000E-2 9.70163161E-13
9.000E-2 1.41782642E-12
1.000E-1 2.06105259E-12
1.100E-1 2.98548236E-12
1.200E-1 4.31443114E-12
1.300E-1 6.22560683E-12
1.400E-1 8.97533219E-12
1.500E-1 1.29336744E-11
1.600E-1 1.86354321E-11
1.700E-1 2.68541804E-11
1.800E-1 3.87098405E-11
1.900E-1 5.58249918E-11
2.000E-1 8.05520492E-11
2.100E-1 1.16303464E-10
2.200E-1 1.68031711E-10
2.300E-1 2.42927064E-10
2.400E-1 3.5143203E-10
2.500E-1 5.08716257E-10
2.600E-1 7.36821006E-10
2.700E-1 1.06777728E-9
2.800E-1 1.54813962E-9
2.900E-1 2.24557828E-9
3.000E-1 3.25846354E-9
3.100E-1 4.72979858E-9
3.200E-1 6.86747013E-9
3.300E-1 9.97367273E-9
3.400E-1 1.44876426E-8
3.500E-1 2.104768E-8
3.600E-1 3.05810762E-8
3.700E-1 4.44343101E-8
3.800E-1 6.45611414E-8
3.900E-1 9.3793494E-8
4.000E-1 1.36229763E-7
4.100E-1 1.97787645E-7
4.200E-1 2.86983187E-7
4.300E-1 4.16011852E-7
4.400E-1 6.02213608E-7
4.500E-1 8.69985479E-7
