N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 325 2.100E-4 1.204545339E+00 1.225351251E+00
1.468000E+10 1.778E+16 325 2.100E-4 1.210886080E+00 1.225547358E+00
2.154000E+10 1.778E+16 325 2.100E-4 1.215600599E+00 1.225830944E+00
3.162000E+10 1.778E+16 325 2.100E-4 1.219154295E+00 1.226238327E+00
4.642000E+10 1.778E+16 325 2.100E-4 1.221942204E+00 1.226817944E+00
6.813000E+10 1.778E+16 325 2.100E-4 1.224292042E+00 1.227631587E+00
1.000000E+11 1.778E+16 325 2.100E-4 1.226474338E+00 1.228752677E+00
1.468000E+11 1.778E+16 325 2.100E-4 1.228709347E+00 1.230258873E+00
2.154000E+11 1.778E+16 325 2.100E-4 1.231165276E+00 1.232217042E+00
3.162000E+11 1.778E+16 325 2.100E-4 1.233946711E+00 1.234660576E+00
4.642000E+11 1.778E+16 325 2.100E-4 1.237080548E+00 1.237566701E+00
6.813000E+11 1.778E+16 325 2.100E-4 1.240513751E+00 1.240847699E+00
1.000000E+12 1.778E+16 325 2.100E-4 1.244135105E+00 1.244368146E+00
1.468000E+12 1.778E+16 325 2.100E-4 1.247818686E+00 1.247985164E+00
2.154000E+12 1.778E+16 325 2.100E-4 1.251468367E+00 1.251590887E+00
3.162000E+12 1.778E+16 325 2.100E-4 1.255042080E+00 1.255135294E+00
4.642000E+12 1.778E+16 325 2.100E-4 1.258550112E+00 1.258623396E+00
6.813000E+12 1.778E+16 325 2.100E-4 1.262037234E+00 1.262096580E+00
1.000000E+13 1.778E+16 325 2.100E-4 1.265562493E+00 1.265611745E+00
