N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 325 2.100E-4 1.243452143E+00 1.267615505E+00
1.468000E+10 1.778E+16 325 2.100E-4 1.250588202E+00 1.267756778E+00
2.154000E+10 1.778E+16 325 2.100E-4 1.255873724E+00 1.267961344E+00
3.162000E+10 1.778E+16 325 2.100E-4 1.259811094E+00 1.268255818E+00
4.642000E+10 1.778E+16 325 2.100E-4 1.262814911E+00 1.268675974E+00
6.813000E+10 1.778E+16 325 2.100E-4 1.265222392E+00 1.269268236E+00
1.000000E+11 1.778E+16 325 2.100E-4 1.267308161E+00 1.270089154E+00
1.468000E+11 1.778E+16 325 2.100E-4 1.269295432E+00 1.271201424E+00
2.154000E+11 1.778E+16 325 2.100E-4 1.271360116E+00 1.272664760E+00
3.162000E+11 1.778E+16 325 2.100E-4 1.273627429E+00 1.274521498E+00
4.642000E+11 1.778E+16 325 2.100E-4 1.276165583E+00 1.276781149E+00
6.813000E+11 1.778E+16 325 2.100E-4 1.278984946E+00 1.279412934E+00
1.000000E+12 1.778E+16 325 2.100E-4 1.282050405E+00 1.282352898E+00
1.468000E+12 1.778E+16 325 2.100E-4 1.285304809E+00 1.285523713E+00
2.154000E+12 1.778E+16 325 2.100E-4 1.288692640E+00 1.288855890E+00
3.162000E+12 1.778E+16 325 2.100E-4 1.292175633E+00 1.292301506E+00
4.642000E+12 1.778E+16 325 2.100E-4 1.295739038E+00 1.295839297E+00
6.813000E+12 1.778E+16 325 2.100E-4 1.299391221E+00 1.299473338E+00
1.000000E+13 1.778E+16 325 2.100E-4 1.303157637E+00 1.303226362E+00
