fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.385799582E-16 1.000000000E+20 1.252941909E+00 1.455106651E-16 6.777909285E-04 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.178853443E-17 1.000000000E+20 1.289387795E+00 1.449400121E-16 3.192483919E-03 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.609336181E-16 1.000000000E+20 1.258992207E+00 2.120539858E-16 9.163529552E-04 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.560113899E-17 1.000000000E+20 1.289514052E+00 2.127638071E-16 3.204183955E-03 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.934564052E-16 1.000000000E+20 1.264353819E+00 3.100818576E-16 1.197665207E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.100887489E-16 1.000000000E+20 1.289697975E+00 3.123395101E-16 3.221257333E-03 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.404897688E-16 1.000000000E+20 1.269243496E+00 4.545047698E-16 1.511158455E-03 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.597368049E-16 1.000000000E+20 1.289965166E+00 4.585481318E-16 3.246104971E-03 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.078925074E-16 1.000000000E+20 1.273746162E+00 6.672575669E-16 1.841398763E-03 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.305985151E-16 1.000000000E+20 1.290351677E+00 6.732633152E-16 3.282126570E-03 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.032546639E-16 1.000000000E+20 1.277882084E+00 9.805815813E-16 2.172909754E-03 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.305239494E-16 1.000000000E+20 1.290907266E+00 9.886575789E-16 3.334056022E-03 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.358440335E-16 1.000000000E+20 1.281678163E+00 1.441880146E-15 2.495748848E-03 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.691055471E-16 1.000000000E+20 1.291698755E+00 1.452093349E-15 3.408324900E-03 
008_295 008_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.160130428E-16 1.000000000E+20 1.285215553E+00 2.120943522E-15 2.809132331E-03 
008_295_SRH 008_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.570486209E-16 1.000000000E+20 1.292812263E+00 2.133378481E-15 3.513360306E-03 
009_295 009_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.153801117E-15 1.000000000E+20 1.288640901E+00 3.120731507E-15 3.121751807E-03 
009_295_SRH 009_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.046870491E-16 1.000000000E+20 1.294352332E+00 3.135562736E-15 3.659626936E-03 
010_295 010_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.456771276E-15 1.000000000E+20 1.292147084E+00 4.593486318E-15 3.449267518E-03 
010_295_SRH 010_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.219686224E-15 1.000000000E+20 1.296434937E+00 4.611047617E-15 3.859110299E-03 
011_295 011_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.827844112E-15 1.000000000E+20 1.295936815E+00 6.764813504E-15 3.810229697E-03 
011_295_SRH 011_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.604736806E-15 1.000000000E+20 1.299171605E+00 6.785654865E-15 4.123899501E-03 
012_295 012_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.264676492E-15 1.000000000E+20 1.300180721E+00 9.969605446E-15 4.221461352E-03 
012_295_SRH 012_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.056868338E-15 1.000000000E+20 1.302644638E+00 9.994534859E-15 4.463739524E-03 
