N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 310 2.400E-4 1.237120578E+00 1.247325616E+00
1.468000E+10 1.000E+16 310 2.400E-4 1.240208629E+00 1.247439265E+00
2.154000E+10 1.000E+16 310 2.400E-4 1.242519847E+00 1.247603815E+00
3.162000E+10 1.000E+16 310 2.400E-4 1.244289477E+00 1.247840625E+00
4.642000E+10 1.000E+16 310 2.400E-4 1.245710589E+00 1.248178550E+00
6.813000E+10 1.000E+16 310 2.400E-4 1.246945436E+00 1.248655050E+00
1.000000E+11 1.000E+16 310 2.400E-4 1.248133267E+00 1.249316199E+00
1.468000E+11 1.000E+16 310 2.400E-4 1.249394662E+00 1.250214258E+00
2.154000E+11 1.000E+16 310 2.400E-4 1.250831608E+00 1.251402053E+00
3.162000E+11 1.000E+16 310 2.400E-4 1.252523719E+00 1.252924284E+00
4.642000E+11 1.000E+16 310 2.400E-4 1.254523328E+00 1.254808692E+00
6.813000E+11 1.000E+16 310 2.400E-4 1.256853737E+00 1.257061340E+00
1.000000E+12 1.000E+16 310 2.400E-4 1.259513298E+00 1.259668543E+00
1.468000E+12 1.000E+16 310 2.400E-4 1.262483616E+00 1.262603463E+00
2.154000E+12 1.000E+16 310 2.400E-4 1.265738349E+00 1.265833930E+00
3.162000E+12 1.000E+16 310 2.400E-4 1.269251422E+00 1.269329884E+00
4.642000E+12 1.000E+16 310 2.400E-4 1.273004431E+00 1.273070297E+00
6.813000E+12 1.000E+16 310 2.400E-4 1.276990724E+00 1.277046855E+00
1.000000E+13 1.000E+16 310 2.400E-4 1.281212885E+00 1.281261115E+00
