N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 300 2.400E-4 1.202279470E+00 1.214060005E+00
1.468000E+10 3.162E+16 300 2.400E-4 1.206101480E+00 1.214436883E+00
2.154000E+10 3.162E+16 300 2.400E-4 1.209114377E+00 1.214968183E+00
3.162000E+10 3.162E+16 300 2.400E-4 1.211617276E+00 1.215705117E+00
4.642000E+10 3.162E+16 300 2.400E-4 1.213859239E+00 1.216705191E+00
6.813000E+10 3.162E+16 300 2.400E-4 1.216042514E+00 1.218025258E+00
1.000000E+11 3.162E+16 300 2.400E-4 1.218320660E+00 1.219710223E+00
1.468000E+11 3.162E+16 300 2.400E-4 1.220794952E+00 1.221781376E+00
2.154000E+11 3.162E+16 300 2.400E-4 1.223515230E+00 1.224230251E+00
3.162000E+11 3.162E+16 300 2.400E-4 1.226490134E+00 1.227023346E+00
4.642000E+11 3.162E+16 300 2.400E-4 1.229705515E+00 1.230116476E+00
6.813000E+11 3.162E+16 300 2.400E-4 1.233144101E+00 1.233471456E+00
1.000000E+12 3.162E+16 300 2.400E-4 1.236799372E+00 1.237067727E+00
1.468000E+12 3.162E+16 300 2.400E-4 1.240680558E+00 1.240905469E+00
2.154000E+12 3.162E+16 300 2.400E-4 1.244809153E+00 1.245000540E+00
3.162000E+12 3.162E+16 300 2.400E-4 1.249210416E+00 1.249374767E+00
4.642000E+12 3.162E+16 300 2.400E-4 1.253904967E+00 1.254046697E+00
6.813000E+12 3.162E+16 300 2.400E-4 1.258906787E+00 1.259028957E+00
1.000000E+13 3.162E+16 300 2.400E-4 1.264223465E+00 1.264328857E+00
