N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 300 2.400E-4 1.249464036E+00 1.272398289E+00
1.468000E+10 3.162E+16 300 2.400E-4 1.254588519E+00 1.272512363E+00
2.154000E+10 3.162E+16 300 2.400E-4 1.258811228E+00 1.272678347E+00
3.162000E+10 3.162E+16 300 2.400E-4 1.262337815E+00 1.272919029E+00
4.642000E+10 3.162E+16 300 2.400E-4 1.265311985E+00 1.273266222E+00
6.813000E+10 3.162E+16 300 2.400E-4 1.267862465E+00 1.273763358E+00
1.000000E+11 3.162E+16 300 2.400E-4 1.270130346E+00 1.274467873E+00
1.468000E+11 3.162E+16 300 2.400E-4 1.272275498E+00 1.275452362E+00
2.154000E+11 3.162E+16 300 2.400E-4 1.274469530E+00 1.276802860E+00
3.162000E+11 3.162E+16 300 2.400E-4 1.276882400E+00 1.278612326E+00
4.642000E+11 3.162E+16 300 2.400E-4 1.279665732E+00 1.280968033E+00
6.813000E+11 3.162E+16 300 2.400E-4 1.282934274E+00 1.283933907E+00
1.000000E+12 3.162E+16 300 2.400E-4 1.286749113E+00 1.287532652E+00
1.468000E+12 3.162E+16 300 2.400E-4 1.291109924E+00 1.291736093E+00
2.154000E+12 3.162E+16 300 2.400E-4 1.295963396E+00 1.296471593E+00
3.162000E+12 3.162E+16 300 2.400E-4 1.301227300E+00 1.301644113E+00
4.642000E+12 3.162E+16 300 2.400E-4 1.306817984E+00 1.307161857E+00
6.813000E+12 3.162E+16 300 2.400E-4 1.312666050E+00 1.312950340E+00
1.000000E+13 3.162E+16 300 2.400E-4 1.318715988E+00 1.318950830E+00
