N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 336 2.400E-4 1.161179048E+00 1.210772083E+00
1.468000E+10 5.623E+16 336 2.400E-4 1.175499396E+00 1.211991657E+00
2.154000E+10 5.623E+16 336 2.400E-4 1.187458744E+00 1.213702117E+00
3.162000E+10 5.623E+16 336 2.400E-4 1.197528092E+00 1.216055545E+00
4.642000E+10 5.623E+16 336 2.400E-4 1.206323909E+00 1.219210019E+00
6.813000E+10 5.623E+16 336 2.400E-4 1.214442681E+00 1.223295223E+00
1.000000E+11 5.623E+16 336 2.400E-4 1.222341952E+00 1.228360501E+00
1.468000E+11 5.623E+16 336 2.400E-4 1.230265415E+00 1.234322412E+00
2.154000E+11 5.623E+16 336 2.400E-4 1.238224733E+00 1.240943040E+00
3.162000E+11 5.623E+16 336 2.400E-4 1.246052253E+00 1.247869497E+00
4.642000E+11 5.623E+16 336 2.400E-4 1.253510440E+00 1.254728646E+00
6.813000E+11 5.623E+16 336 2.400E-4 1.260404372E+00 1.261227927E+00
1.000000E+12 5.623E+16 336 2.400E-4 1.266643607E+00 1.267208107E+00
1.468000E+12 5.623E+16 336 2.400E-4 1.272240212E+00 1.272634280E+00
2.154000E+12 5.623E+16 336 2.400E-4 1.277271472E+00 1.277552663E+00
3.162000E+12 5.623E+16 336 2.400E-4 1.281842171E+00 1.282047851E+00
4.642000E+12 5.623E+16 336 2.400E-4 1.286069844E+00 1.286203165E+00
6.813000E+12 5.623E+16 336 2.400E-4 1.290109085E+00 1.290267828E+00
1.000000E+13 5.623E+16 336 2.400E-4 1.293969793E+00 1.294083432E+00
