N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 336 2.400E-4 1.225697496E+00 1.307692856E+00
1.468000E+10 5.623E+16 336 2.400E-4 1.246685688E+00 1.307895470E+00
2.154000E+10 5.623E+16 336 2.400E-4 1.263507773E+00 1.308187915E+00
3.162000E+10 5.623E+16 336 2.400E-4 1.276570625E+00 1.308606875E+00
4.642000E+10 5.623E+16 336 2.400E-4 1.286559931E+00 1.309200763E+00
6.813000E+10 5.623E+16 336 2.400E-4 1.294221832E+00 1.310030267E+00
1.000000E+11 5.623E+16 336 2.400E-4 1.300242877E+00 1.311165833E+00
1.468000E+11 5.623E+16 336 2.400E-4 1.305200527E+00 1.312679711E+00
2.154000E+11 5.623E+16 336 2.400E-4 1.309547364E+00 1.314631227E+00
3.162000E+11 5.623E+16 336 2.400E-4 1.313607259E+00 1.317047301E+00
4.642000E+11 5.623E+16 336 2.400E-4 1.317578293E+00 1.319906000E+00
6.813000E+11 5.623E+16 336 2.400E-4 1.321548019E+00 1.323133653E+00
1.000000E+12 5.623E+16 336 2.400E-4 1.325525525E+00 1.326622336E+00
1.468000E+12 5.623E+16 336 2.400E-4 1.329484039E+00 1.330261333E+00
2.154000E+12 5.623E+16 336 2.400E-4 1.333399351E+00 1.333967634E+00
3.162000E+12 5.623E+16 336 2.400E-4 1.337271868E+00 1.337701708E+00
4.642000E+12 5.623E+16 336 2.400E-4 1.341129774E+00 1.341465624E+00
6.813000E+12 5.623E+16 336 2.400E-4 1.345019796E+00 1.345289603E+00
1.000000E+13 5.623E+16 336 2.400E-4 1.348994068E+00 1.349215557E+00
