N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 320 1.900E-4 1.089097612E+00 1.089477929E+00
1.468000E+10 1.000E+15 320 1.900E-4 1.089501480E+00 1.089743742E+00
2.154000E+10 1.000E+15 320 1.900E-4 1.089974560E+00 1.090131936E+00
3.162000E+10 1.000E+15 320 1.900E-4 1.090593175E+00 1.090697538E+00
4.642000E+10 1.000E+15 320 1.900E-4 1.091448109E+00 1.091518799E+00
6.813000E+10 1.000E+15 320 1.900E-4 1.092656338E+00 1.092705313E+00
1.000000E+11 1.000E+15 320 1.900E-4 1.094372217E+00 1.094407043E+00
1.468000E+11 1.000E+15 320 1.900E-4 1.096796363E+00 1.096821921E+00
2.154000E+11 1.000E+15 320 1.900E-4 1.100177082E+00 1.100196588E+00
3.162000E+11 1.000E+15 320 1.900E-4 1.104794226E+00 1.104809849E+00
4.642000E+11 1.000E+15 320 1.900E-4 1.110909448E+00 1.110922642E+00
6.813000E+11 1.000E+15 320 1.900E-4 1.118666915E+00 1.118678693E+00
1.000000E+12 1.000E+15 320 1.900E-4 1.127948884E+00 1.127959896E+00
1.468000E+12 1.000E+15 320 1.900E-4 1.138245756E+00 1.138256345E+00
2.154000E+12 1.000E+15 320 1.900E-4 1.148672379E+00 1.148682619E+00
3.162000E+12 1.000E+15 320 1.900E-4 1.158227763E+00 1.158237525E+00
4.642000E+12 1.000E+15 320 1.900E-4 1.166218908E+00 1.166227991E+00
6.813000E+12 1.000E+15 320 1.900E-4 1.172511608E+00 1.172519843E+00
1.000000E+13 1.000E+15 320 1.900E-4 1.177413564E+00 1.177420884E+00
