N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 305 2.100E-4 1.170721992E+00 1.172260991E+00
1.468000E+10 1.778E+15 305 2.100E-4 1.171603625E+00 1.172657178E+00
2.154000E+10 1.778E+15 305 2.100E-4 1.172509132E+00 1.173229758E+00
3.162000E+10 1.778E+15 305 2.100E-4 1.173558638E+00 1.174051455E+00
4.642000E+10 1.778E+15 305 2.100E-4 1.174881438E+00 1.175218649E+00
6.813000E+10 1.778E+15 305 2.100E-4 1.176621402E+00 1.176852489E+00
1.000000E+11 1.778E+15 305 2.100E-4 1.178933622E+00 1.179092478E+00
1.468000E+11 1.778E+15 305 2.100E-4 1.181966001E+00 1.182075793E+00
2.154000E+11 1.778E+15 305 2.100E-4 1.185818957E+00 1.185895542E+00
3.162000E+11 1.778E+15 305 2.100E-4 1.190485540E+00 1.190539734E+00
4.642000E+11 1.778E+15 305 2.100E-4 1.195795787E+00 1.195834913E+00
6.813000E+11 1.778E+15 305 2.100E-4 1.201415682E+00 1.201444653E+00
1.000000E+12 1.778E+15 305 2.100E-4 1.206943938E+00 1.206965976E+00
1.468000E+12 1.778E+15 305 2.100E-4 1.212074422E+00 1.212091617E+00
2.154000E+12 1.778E+15 305 2.100E-4 1.216707682E+00 1.216721408E+00
3.162000E+12 1.778E+15 305 2.100E-4 1.220926688E+00 1.220937894E+00
4.642000E+12 1.778E+15 305 2.100E-4 1.224884908E+00 1.224894244E+00
6.813000E+12 1.778E+15 305 2.100E-4 1.228715061E+00 1.228722981E+00
1.000000E+13 1.778E+15 305 2.100E-4 1.232501964E+00 1.232508783E+00
