N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 303 1.500E-4 1.213056419E+00 1.224178142E+00
1.468000E+10 1.778E+16 303 1.500E-4 1.216189785E+00 1.224250884E+00
2.154000E+10 1.778E+16 303 1.500E-4 1.218573650E+00 1.224356833E+00
3.162000E+10 1.778E+16 303 1.500E-4 1.220400509E+00 1.224510664E+00
4.642000E+10 1.778E+16 303 1.500E-4 1.221833767E+00 1.224733011E+00
6.813000E+10 1.778E+16 303 1.500E-4 1.223017210E+00 1.225052218E+00
1.000000E+11 1.778E+16 303 1.500E-4 1.224080512E+00 1.225506219E+00
1.468000E+11 1.778E+16 303 1.500E-4 1.225141935E+00 1.226160082E+00
2.154000E+11 1.778E+16 303 1.500E-4 1.226322000E+00 1.227039562E+00
3.162000E+11 1.778E+16 303 1.500E-4 1.227714463E+00 1.228225566E+00
4.642000E+11 1.778E+16 303 1.500E-4 1.229418596E+00 1.229791507E+00
6.813000E+11 1.778E+16 303 1.500E-4 1.231495456E+00 1.231770997E+00
1.000000E+12 1.778E+16 303 1.500E-4 1.233996493E+00 1.234205872E+00
1.468000E+12 1.778E+16 303 1.500E-4 1.236936806E+00 1.237101024E+00
2.154000E+12 1.778E+16 303 1.500E-4 1.240314766E+00 1.240448367E+00
3.162000E+12 1.778E+16 303 1.500E-4 1.244087203E+00 1.244198138E+00
4.642000E+12 1.778E+16 303 1.500E-4 1.248226372E+00 1.248320384E+00
6.813000E+12 1.778E+16 303 1.500E-4 1.252698256E+00 1.252778902E+00
1.000000E+13 1.778E+16 303 1.500E-4 1.257474813E+00 1.257544282E+00
