N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 303 1.500E-4 1.249417827E+00 1.267507472E+00
1.468000E+10 1.778E+16 303 1.500E-4 1.253534715E+00 1.267547797E+00
2.154000E+10 1.778E+16 303 1.500E-4 1.256920048E+00 1.267606772E+00
3.162000E+10 1.778E+16 303 1.500E-4 1.259687047E+00 1.267692934E+00
4.642000E+10 1.778E+16 303 1.500E-4 1.261924588E+00 1.267818578E+00
6.813000E+10 1.778E+16 303 1.500E-4 1.263726315E+00 1.268001304E+00
1.000000E+11 1.778E+16 303 1.500E-4 1.265199493E+00 1.268265966E+00
1.468000E+11 1.778E+16 303 1.500E-4 1.266462057E+00 1.268647073E+00
2.154000E+11 1.778E+16 303 1.500E-4 1.267637422E+00 1.269191397E+00
3.162000E+11 1.778E+16 303 1.500E-4 1.268851570E+00 1.269960124E+00
4.642000E+11 1.778E+16 303 1.500E-4 1.270232101E+00 1.271029456E+00
6.813000E+11 1.778E+16 303 1.500E-4 1.271906435E+00 1.272487822E+00
1.000000E+12 1.778E+16 303 1.500E-4 1.273995843E+00 1.274427827E+00
1.468000E+12 1.778E+16 303 1.500E-4 1.276603458E+00 1.276931930E+00
2.154000E+12 1.778E+16 303 1.500E-4 1.279797468E+00 1.280053620E+00
3.162000E+12 1.778E+16 303 1.500E-4 1.283595394E+00 1.283800075E+00
4.642000E+12 1.778E+16 303 1.500E-4 1.287958736E+00 1.288125675E+00
6.813000E+12 1.778E+16 303 1.500E-4 1.292805244E+00 1.292943404E+00
1.000000E+13 1.778E+16 303 1.500E-4 1.298035312E+00 1.298150626E+00
