N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 330 2.300E-4 1.062245883E+00 1.062563187E+00
1.468000E+10 1.778E+15 330 2.300E-4 1.062941517E+00 1.063138735E+00
2.154000E+10 1.778E+15 330 2.300E-4 1.063848301E+00 1.063976370E+00
3.162000E+10 1.778E+15 330 2.300E-4 1.065102761E+00 1.065190535E+00
4.642000E+10 1.778E+15 330 2.300E-4 1.066876395E+00 1.066940320E+00
6.813000E+10 1.778E+15 330 2.300E-4 1.069391160E+00 1.069440754E+00
1.000000E+11 1.778E+15 330 2.300E-4 1.072929229E+00 1.072970157E+00
1.468000E+11 1.778E+15 330 2.300E-4 1.077828387E+00 1.077864139E+00
2.154000E+11 1.778E+15 330 2.300E-4 1.084446804E+00 1.084479621E+00
3.162000E+11 1.778E+15 330 2.300E-4 1.093074594E+00 1.093105945E+00
4.642000E+11 1.778E+15 330 2.300E-4 1.103777210E+00 1.103807986E+00
6.813000E+11 1.778E+15 330 2.300E-4 1.116199911E+00 1.116230503E+00
1.000000E+12 1.778E+15 330 2.300E-4 1.129453026E+00 1.129483275E+00
1.468000E+12 1.778E+15 330 2.300E-4 1.142267143E+00 1.142296456E+00
2.154000E+12 1.778E+15 330 2.300E-4 1.153451841E+00 1.153479360E+00
3.162000E+12 1.778E+15 330 2.300E-4 1.162407620E+00 1.162432606E+00
4.642000E+12 1.778E+15 330 2.300E-4 1.169239094E+00 1.169261159E+00
6.813000E+12 1.778E+15 330 2.300E-4 1.174442794E+00 1.174461935E+00
1.000000E+13 1.778E+15 330 2.300E-4 1.178531049E+00 1.178547529E+00
