N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 330 2.300E-4 1.013082862E+00 1.014488784E+00
1.468000E+10 1.778E+15 330 2.300E-4 1.013452020E+00 1.014441229E+00
2.154000E+10 1.778E+15 330 2.300E-4 1.013684283E+00 1.014372863E+00
3.162000E+10 1.778E+15 330 2.300E-4 1.013800089E+00 1.014275532E+00
4.642000E+10 1.778E+15 330 2.300E-4 1.013812706E+00 1.014138933E+00
6.813000E+10 1.778E+15 330 2.300E-4 1.013728506E+00 1.013951231E+00
1.000000E+11 1.778E+15 330 2.300E-4 1.013549797E+00 1.013701251E+00
1.468000E+11 1.778E+15 330 2.300E-4 1.013280845E+00 1.013383545E+00
2.154000E+11 1.778E+15 330 2.300E-4 1.012938039E+00 1.013007634E+00
3.162000E+11 1.778E+15 330 2.300E-4 1.012563896E+00 1.012611236E+00
4.642000E+11 1.778E+15 330 2.300E-4 1.012240463E+00 1.012273052E+00
6.813000E+11 1.778E+15 330 2.300E-4 1.012091628E+00 1.012114627E+00
1.000000E+12 1.778E+15 330 2.300E-4 1.012263280E+00 1.012280189E+00
1.468000E+12 1.778E+15 330 2.300E-4 1.012883409E+00 1.012896534E+00
2.154000E+12 1.778E+15 330 2.300E-4 1.014026809E+00 1.014037607E+00
3.162000E+12 1.778E+15 330 2.300E-4 1.015711479E+00 1.015720823E+00
4.642000E+12 1.778E+15 330 2.300E-4 1.035282812E+00 1.035287107E+00
6.813000E+12 1.778E+15 330 2.300E-4 1.056463221E+00 1.056470139E+00
1.000000E+13 1.778E+15 330 2.300E-4 1.074809601E+00 1.074817375E+00
