fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.583983877E-15 1.000000000E+20 1.185146492E+00 1.884490915E-15 4.614621783E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.987357387E-15 1.000000000E+20 1.187187937E+00 1.873593379E-15 5.231984128E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.438444121E-15 1.000000000E+20 1.185813077E+00 2.760734764E-15 4.803875751E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.842304642E-15 1.000000000E+20 1.187228938E+00 2.749872339E-15 5.241629710E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.148645602E-15 1.000000000E+20 1.186311025E+00 4.046691297E-15 4.948396101E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.553175151E-15 1.000000000E+20 1.187288756E+00 4.035861029E-15 5.255759461E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.310148863E-14 1.000000000E+20 1.186702525E+00 5.933777788E-15 5.061956081E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.250696149E-14 1.000000000E+20 1.187375778E+00 5.922980515E-15 5.276442806E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.884989539E-14 1.000000000E+20 1.187038997E+00 8.702691291E-15 5.157456825E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.825671524E-14 1.000000000E+20 1.187501892E+00 8.691931996E-15 5.306681001E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.717423811E-14 1.000000000E+20 1.187365442E+00 1.276488842E-14 5.247005638E-03 
