N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 295 2.100E-4 1.214027719E+00 1.231594132E+00
1.468000E+10 1.000E+17 295 2.100E-4 1.219987771E+00 1.232496823E+00
2.154000E+10 1.000E+17 295 2.100E-4 1.224854992E+00 1.233705513E+00
3.162000E+10 1.000E+17 295 2.100E-4 1.229029230E+00 1.235274859E+00
4.642000E+10 1.000E+17 295 2.100E-4 1.232844751E+00 1.237260898E+00
6.813000E+10 1.000E+17 295 2.100E-4 1.236397356E+00 1.239631415E+00
1.000000E+11 1.000E+17 295 2.100E-4 1.240021270E+00 1.242380022E+00
1.468000E+11 1.000E+17 295 2.100E-4 1.243714384E+00 1.245474635E+00
2.154000E+11 1.000E+17 295 2.100E-4 1.247497653E+00 1.248852409E+00
3.162000E+11 1.000E+17 295 2.100E-4 1.251403634E+00 1.252477987E+00
4.642000E+11 1.000E+17 295 2.100E-4 1.255483315E+00 1.256355878E+00
6.813000E+11 1.000E+17 295 2.100E-4 1.259774874E+00 1.260498854E+00
1.000000E+12 1.000E+17 295 2.100E-4 1.264305924E+00 1.264914558E+00
1.468000E+12 1.000E+17 295 2.100E-4 1.269123063E+00 1.269638991E+00
2.154000E+12 1.000E+17 295 2.100E-4 1.274232906E+00 1.274671582E+00
3.162000E+12 1.000E+17 295 2.100E-4 1.279691126E+00 1.280065289E+00
4.642000E+12 1.000E+17 295 2.100E-4 1.285433271E+00 1.285751920E+00
6.813000E+12 1.000E+17 295 2.100E-4 1.291499275E+00 1.291769682E+00
1.000000E+13 1.000E+17 295 2.100E-4 1.297796055E+00 1.298025239E+00
