N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
1.468000E+12 1.000E+15 340 1.900E-4 1.039740632E+00 1.039782324E+00 1.020593341E+00 1.020617654E+00
2.154000E+12 1.000E+15 340 1.900E-4 1.035564315E+00 1.035590024E+00 1.020087549E+00 1.020104284E+00
3.162000E+12 1.000E+15 340 1.900E-4 1.032955511E+00 1.032971920E+00 1.020043575E+00 1.020055425E+00
4.642000E+12 1.000E+15 340 1.900E-4 1.032344207E+00 1.032355505E+00 1.020715049E+00 1.020723825E+00
6.813000E+12 1.000E+15 340 1.900E-4 1.033591848E+00 1.033600367E+00 1.022281666E+00 1.022288549E+00
1.000000E+13 1.000E+15 340 1.900E-4 1.036249021E+00 1.036255918E+00 1.024808760E+00 1.024814478E+00
1.000000E+10 1.778E+16 290 1.900E-4 1.240579756E+00 1.258949711E+00 1.204162986E+00 1.212393358E+00
1.468000E+10 1.778E+16 290 1.900E-4 1.244464595E+00 1.259027141E+00 1.206492211E+00 1.212533145E+00
2.154000E+10 1.778E+16 290 1.900E-4 1.247868702E+00 1.259140143E+00 1.208356866E+00 1.212735710E+00
3.162000E+10 1.778E+16 290 1.900E-4 1.250781431E+00 1.259304847E+00 1.209884217E+00 1.213027841E+00
4.642000E+10 1.778E+16 290 1.900E-4 1.253227446E+00 1.259544289E+00 1.211202013E+00 1.213446113E+00
6.813000E+10 1.778E+16 290 1.900E-4 1.255281062E+00 1.259890967E+00 1.212438537E+00 1.214038922E+00
1.000000E+11 1.778E+16 290 1.900E-4 1.257058839E+00 1.260389927E+00 1.213721365E+00 1.214867524E+00
1.468000E+11 1.778E+16 290 1.900E-4 1.258704831E+00 1.261102000E+00 1.215175732E+00 1.216004815E+00
2.154000E+11 1.778E+16 290 1.900E-4 1.260378199E+00 1.262106261E+00 1.216920893E+00 1.217530352E+00
3.162000E+11 1.778E+16 290 1.900E-4 1.262244910E+00 1.263499933E+00 1.219062828E+00 1.219520816E+00
4.642000E+11 1.778E+16 290 1.900E-4 1.264469820E+00 1.265393067E+00 1.221683460E+00 1.222036892E+00
6.813000E+11 1.778E+16 290 1.900E-4 1.267204057E+00 1.267895167E+00 1.224829390E+00 1.225109984E+00
1.000000E+12 1.778E+16 290 1.900E-4 1.270564943E+00 1.271092949E+00 1.228510875E+00 1.228739903E+00
1.468000E+12 1.778E+16 290 1.900E-4 1.274611808E+00 1.275023783E+00 1.232680386E+00 1.232870880E+00
2.154000E+12 1.778E+16 290 1.900E-4 1.279328564E+00 1.279656183E+00 1.237290695E+00 1.237451713E+00
3.162000E+12 1.778E+16 290 1.900E-4 1.284626637E+00 1.284891084E+00 1.242280351E+00 1.242417469E+00
4.642000E+12 1.778E+16 290 1.900E-4 1.290372788E+00 1.290588343E+00 1.247610473E+00 1.247727518E+00
6.813000E+12 1.778E+16 290 1.900E-4 1.296428600E+00 1.296605181E+00 1.253245077E+00 1.253344901E+00
1.000000E+13 1.778E+16 290 1.900E-4 1.302679038E+00 1.302823842E+00 1.259146231E+00 1.259231043E+00
1.000000E+10 1.778E+16 300 1.900E-4 1.245883232E+00 1.262106887E+00 1.208813405E+00 1.218490446E+00
1.468000E+10 1.778E+16 300 1.900E-4 1.249710140E+00 1.262170401E+00 1.211651695E+00 1.218610651E+00
2.154000E+10 1.778E+16 300 1.900E-4 1.252843807E+00 1.262263128E+00 1.213826374E+00 1.218784831E+00
3.162000E+10 1.778E+16 300 1.900E-4 1.255397339E+00 1.262398246E+00 1.215530130E+00 1.219035883E+00
4.642000E+10 1.778E+16 300 1.900E-4 1.257471436E+00 1.262594562E+00 1.216929696E+00 1.219394934E+00
6.813000E+10 1.778E+16 300 1.900E-4 1.259175421E+00 1.262878523E+00 1.218173623E+00 1.219902913E+00
1.000000E+11 1.778E+16 300 1.900E-4 1.260631254E+00 1.263286671E+00 1.219396668E+00 1.220611054E+00
1.468000E+11 1.778E+16 300 1.900E-4 1.261969760E+00 1.263868130E+00 1.220721805E+00 1.221579228E+00
2.154000E+11 1.778E+16 300 1.900E-4 1.263326271E+00 1.264686479E+00 1.222259023E+00 1.222870910E+00
3.162000E+11 1.778E+16 300 1.900E-4 1.264837440E+00 1.265819697E+00 1.224100406E+00 1.224544519E+00
4.642000E+11 1.778E+16 300 1.900E-4 1.266637395E+00 1.267356371E+00 1.226313102E+00 1.226643141E+00
6.813000E+11 1.778E+16 300 1.900E-4 1.268850179E+00 1.269386501E+00 1.228933812E+00 1.229186351E+00
1.000000E+12 1.778E+16 300 1.900E-4 1.271576987E+00 1.271986422E+00 1.231968609E+00 1.232168110E+00
1.468000E+12 1.778E+16 300 1.900E-4 1.274880075E+00 1.275200561E+00 1.235399460E+00 1.235561896E+00
2.154000E+12 1.778E+16 300 1.900E-4 1.278769628E+00 1.279026525E+00 1.239196032E+00 1.239331604E+00
3.162000E+12 1.778E+16 300 1.900E-4 1.283202483E+00 1.283412475E+00 1.243329062E+00 1.243444218E+00
4.642000E+12 1.778E+16 300 1.900E-4 1.288097739E+00 1.288271757E+00 1.247779254E+00 1.247878090E+00
6.813000E+12 1.778E+16 300 1.900E-4 1.293363355E+00 1.293508681E+00 1.252537121E+00 1.252622344E+00
1.000000E+13 1.778E+16 300 1.900E-4 1.298918266E+00 1.299039973E+00 1.257595884E+00 1.257669382E+00
1.000000E+10 1.778E+16 310 1.900E-4 1.249873373E+00 1.267078253E+00 1.211052459E+00 1.223774898E+00
1.468000E+10 1.778E+16 310 1.900E-4 1.254450485E+00 1.267140068E+00 1.214896512E+00 1.223899128E+00
2.154000E+10 1.778E+16 310 1.900E-4 1.257959088E+00 1.267230202E+00 1.217758385E+00 1.224079077E+00
3.162000E+10 1.778E+16 310 1.900E-4 1.260658756E+00 1.267361256E+00 1.219929861E+00 1.224338223E+00
4.642000E+10 1.778E+16 310 1.900E-4 1.262754491E+00 1.267551030E+00 1.221649633E+00 1.224708332E+00
6.813000E+10 1.778E+16 310 1.900E-4 1.264420456E+00 1.267824209E+00 1.223115978E+00 1.225230765E+00
1.000000E+11 1.778E+16 310 1.900E-4 1.265812598E+00 1.268214217E+00 1.224496607E+00 1.225956472E+00
1.468000E+11 1.778E+16 310 1.900E-4 1.267074142E+00 1.268764698E+00 1.225934487E+00 1.226943127E+00
2.154000E+11 1.778E+16 310 1.900E-4 1.268338063E+00 1.269529967E+00 1.227548305E+00 1.228248109E+00
3.162000E+11 1.778E+16 310 1.900E-4 1.269727658E+00 1.270573185E+00 1.229427354E+00 1.229917227E+00
4.642000E+11 1.778E+16 310 1.900E-4 1.271354594E+00 1.271961365E+00 1.231624006E+00 1.231972196E+00
6.813000E+11 1.778E+16 310 1.900E-4 1.273313960E+00 1.273757097E+00 1.234150307E+00 1.234403487E+00
1.000000E+12 1.778E+16 310 1.900E-4 1.275677120E+00 1.276008432E+00 1.236984016E+00 1.237175661E+00
1.468000E+12 1.778E+16 310 1.900E-4 1.278485022E+00 1.278739745E+00 1.240088006E+00 1.240236374E+00
2.154000E+12 1.778E+16 310 1.900E-4 1.281744928E+00 1.281946586E+00 1.243421924E+00 1.243539838E+00
3.162000E+12 1.778E+16 310 1.900E-4 1.285433297E+00 1.285597263E+00 1.246969372E+00 1.247066735E+00
4.642000E+12 1.778E+16 310 1.900E-4 1.289506462E+00 1.289642622E+00 1.250728201E+00 1.250810401E+00
6.813000E+12 1.778E+16 310 1.900E-4 1.293916262E+00 1.294030936E+00 1.254714349E+00 1.254784789E+00
1.000000E+13 1.778E+16 310 1.900E-4 1.298622588E+00 1.298719914E+00 1.258950038E+00 1.259010917E+00
1.000000E+10 1.778E+16 320 1.900E-4 1.249406627E+00 1.270666396E+00 1.209615785E+00 1.227290972E+00
1.468000E+10 1.778E+16 320 1.900E-4 1.255500252E+00 1.270748944E+00 1.214983763E+00 1.227433236E+00
2.154000E+10 1.778E+16 320 1.900E-4 1.260020767E+00 1.270868969E+00 1.218946452E+00 1.227639407E+00
3.162000E+10 1.778E+16 320 1.900E-4 1.263385095E+00 1.271042771E+00 1.221908729E+00 1.227936466E+00
4.642000E+10 1.778E+16 320 1.900E-4 1.265925874E+00 1.271292918E+00 1.224204540E+00 1.228360970E+00
6.813000E+10 1.778E+16 320 1.900E-4 1.267910902E+00 1.262273193E+00 1.226107008E+00 1.228960563E+00
1.000000E+11 1.778E+16 320 1.900E-4 1.269560206E+00 1.272153219E+00 1.227841223E+00 1.229793887E+00
1.468000E+11 1.778E+16 320 1.900E-4 1.271058030E+00 1.272851525E+00 1.229593491E+00 1.230926817E+00
2.154000E+11 1.778E+16 320 1.900E-4 1.272559738E+00 1.273799744E+00 1.231491125E+00 1.232426558E+00
3.162000E+11 1.778E+16 320 1.900E-4 1.274193373E+00 1.275052916E+00 1.233691488E+00 1.234323489E+00
4.642000E+11 1.778E+16 320 1.900E-4 1.276056641E+00 1.276656408E+00 1.236214009E+00 1.236648725E+00
6.813000E+11 1.778E+16 320 1.900E-4 1.278212248E+00 1.278635801E+00 1.239041891E+00 1.239340028E+00
1.000000E+12 1.778E+16 320 1.900E-4 1.280686528E+00 1.280991273E+00 1.242134203E+00 1.242345924E+00
1.468000E+12 1.778E+16 320 1.900E-4 1.283474942E+00 1.283699883E+00 1.245397278E+00 1.245551829E+00
2.154000E+12 1.778E+16 320 1.900E-4 1.286553160E+00 1.286724410E+00 1.248755425E+00 1.248872062E+00
3.162000E+12 1.778E+16 320 1.900E-4 1.289889348E+00 1.290024057E+00 1.252166919E+00 1.252258054E+00
4.642000E+12 1.778E+16 320 1.900E-4 1.293454813E+00 1.293564031E+00 1.255629777E+00 1.255703322E+00
6.813000E+12 1.778E+16 320 1.900E-4 1.297231919E+00 1.297322637E+00 1.259172691E+00 1.259233659E+00
1.000000E+13 1.778E+16 320 1.900E-4 1.301217065E+00 1.301293721E+00 1.262839550E+00 1.262891129E+00
1.000000E+10 1.778E+16 330 1.900E-4 1.239935064E+00 1.267336106E+00 1.204513059E+00 1.228998306E+00
1.468000E+10 1.778E+16 330 1.900E-4 1.248024364E+00 1.267492145E+00 1.211832217E+00 1.229160514E+00
2.154000E+10 1.778E+16 330 1.900E-4 1.254025249E+00 1.267718361E+00 1.217265488E+00 1.229395907E+00
3.162000E+10 1.778E+16 330 1.900E-4 1.258491189E+00 1.268044460E+00 1.221314652E+00 1.229735690E+00
4.642000E+10 1.778E+16 330 1.900E-4 1.261890041E+00 1.268510735E+00 1.224414220E+00 1.230222481E+00
6.813000E+10 1.778E+16 330 1.900E-4 1.264606464E+00 1.269169849E+00 1.226926654E+00 1.230912511E+00
1.000000E+11 1.778E+16 330 1.900E-4 1.266954992E+00 1.270086658E+00 1.229151969E+00 1.231876032E+00
1.468000E+11 1.778E+16 330 1.900E-4 1.269192098E+00 1.271334158E+00 1.231338496E+00 1.233193949E+00
2.154000E+11 1.778E+16 330 1.900E-4 1.271520610E+00 1.272982737E+00 1.233687024E+00 1.234947518E+00
3.162000E+11 1.778E+16 330 1.900E-4 1.274084316E+00 1.275081955E+00 1.236343869E+00 1.237198851E+00
4.642000E+11 1.778E+16 330 1.900E-4 1.276956898E+00 1.277639080E+00 1.239384986E+00 1.239965172E+00
6.813000E+11 1.778E+16 330 1.900E-4 1.280136437E+00 1.280605667E+00 1.242801197E+00 1.243196444E+00
1.000000E+12 1.778E+16 330 1.900E-4 1.283559050E+00 1.283885408E+00 1.246501629E+00 1.246773397E+00
1.468000E+12 1.778E+16 330 1.900E-4 1.287132512E+00 1.287363494E+00 1.250345401E+00 1.250535323E+00
2.154000E+12 1.778E+16 330 1.900E-4 1.290772861E+00 1.290940345E+00 1.254192427E+00 1.254328310E+00
3.162000E+12 1.778E+16 330 1.900E-4 1.294425469E+00 1.294550606E+00 1.257947804E+00 1.258047921E+00
4.642000E+12 1.778E+16 330 1.900E-4 1.298068816E+00 1.298165430E+00 1.261579669E+00 1.261655856E+00
6.813000E+12 1.778E+16 330 1.900E-4 1.301710028E+00 1.301787032E+00 1.265109890E+00 1.265169742E+00
1.000000E+13 1.778E+16 330 1.900E-4 1.305377740E+00 1.305440818E+00 1.268591751E+00 1.268640141E+00
1.000000E+10 1.778E+16 340 1.900E-4 1.211502621E+00 1.243474702E+00 1.194067231E+00 1.225995156E+00
1.468000E+10 1.778E+16 340 1.900E-4 1.221082360E+00 1.243843699E+00 1.203364213E+00 1.226188003E+00
2.154000E+10 1.778E+16 340 1.900E-4 1.228381439E+00 1.244377636E+00 1.210375976E+00 1.226468090E+00
3.162000E+10 1.778E+16 340 1.900E-4 1.234011524E+00 1.245145190E+00 1.215643412E+00 1.226872964E+00
4.642000E+10 1.778E+16 340 1.900E-4 1.238544791E+00 1.246238269E+00 1.219677335E+00 1.227453999E+00
6.813000E+10 1.778E+16 340 1.900E-4 1.242486622E+00 1.247774200E+00 1.222924814E+00 1.228279835E+00
1.000000E+11 1.778E+16 340 1.900E-4 1.246272430E+00 1.249891828E+00 1.225765592E+00 1.229437242E+00
1.468000E+11 1.778E+16 340 1.900E-4 1.250265394E+00 1.252735861E+00 1.228519374E+00 1.231028381E+00
2.154000E+11 1.778E+16 340 1.900E-4 1.254738961E+00 1.256422578E+00 1.231449668E+00 1.233159570E+00
3.162000E+11 1.778E+16 340 1.900E-4 1.259839640E+00 1.260987133E+00 1.234755616E+00 1.235918472E+00
4.642000E+11 1.778E+16 340 1.900E-4 1.265544899E+00 1.266328782E+00 1.238550662E+00 1.239340533E+00
6.813000E+11 1.778E+16 340 1.900E-4 1.271655168E+00 1.272193316E+00 1.242838133E+00 1.243374909E+00
1.000000E+12 1.778E+16 340 1.900E-4 1.277857571E+00 1.278229902E+00 1.247504397E+00 1.247870435E+00
1.468000E+12 1.778E+16 340 1.900E-4 1.283848291E+00 1.284108580E+00 1.252348837E+00 1.252600438E+00
2.154000E+12 1.778E+16 340 1.900E-4 1.289436906E+00 1.289621421E+00 1.257148709E+00 1.257324037E+00
3.162000E+12 1.778E+16 340 1.900E-4 1.294567181E+00 1.294700398E+00 1.261729019E+00 1.261853584E+00
4.642000E+12 1.778E+16 340 1.900E-4 1.299271484E+00 1.299369938E+00 1.266001846E+00 1.266092543E+00
6.813000E+12 1.778E+16 340 1.900E-4 1.303620153E+00 1.303694934E+00 1.269963833E+00 1.270031650E+00
1.000000E+13 1.778E+16 340 1.900E-4 1.307695240E+00 1.307753692E+00 1.273667108E+00 1.273719234E+00
1.000000E+10 5.623E+15 290 1.900E-4 1.227097865E+00 1.233885013E+00 1.201153063E+00 1.207493431E+00
1.468000E+10 5.623E+15 290 1.900E-4 1.228975369E+00 1.233938126E+00 1.202924542E+00 1.207547026E+00
