N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.778E+15 320 1.800E-4 1.011463741E+00 1.012547577E+00
2.471000E+10 1.778E+15 320 1.800E-4 1.011954659E+00 1.012553433E+00
4.696000E+10 1.778E+15 320 1.800E-4 1.012241309E+00 1.012566455E+00
8.927000E+10 1.778E+15 320 1.800E-4 1.012421909E+00 1.012597611E+00
1.697000E+11 1.778E+15 320 1.800E-4 1.012581706E+00 1.012677301E+00
3.225000E+11 1.778E+15 320 1.800E-4 1.017832752E+00 1.017745351E+00
6.130000E+11 1.778E+15 320 1.800E-4 1.058511785E+00 1.058473293E+00
1.165000E+12 1.778E+15 320 1.800E-4 1.104679987E+00 1.104668775E+00
2.214000E+12 1.778E+15 320 1.800E-4 1.144014976E+00 1.144016592E+00
4.209000E+12 1.778E+15 320 1.800E-4 1.170462660E+00 1.170468077E+00
8.000000E+12 1.778E+15 320 1.800E-4 1.187562042E+00 1.187567456E+00
