N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.778E+15 320 1.800E-4 1.183479106E+00 1.186568669E+00
2.471000E+10 1.778E+15 320 1.800E-4 1.185087945E+00 1.186746635E+00
4.696000E+10 1.778E+15 320 1.800E-4 1.186194806E+00 1.187079363E+00
8.927000E+10 1.778E+15 320 1.800E-4 1.187221768E+00 1.187692530E+00
1.697000E+11 1.778E+15 320 1.800E-4 1.188541548E+00 1.188792759E+00
3.225000E+11 1.778E+15 320 1.800E-4 1.190539637E+00 1.190674898E+00
6.130000E+11 1.778E+15 320 1.800E-4 1.193569686E+00 1.193643961E+00
1.165000E+12 1.778E+15 320 1.800E-4 1.197735895E+00 1.197778162E+00
2.214000E+12 1.778E+15 320 1.800E-4 1.202660301E+00 1.202685709E+00
4.209000E+12 1.778E+15 320 1.800E-4 1.207721992E+00 1.207738339E+00
8.000000E+12 1.778E+15 320 1.800E-4 1.212647990E+00 1.212659298E+00
