T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 4.187630E-1 6.678821E-1 7.595510E+1 2.124340E+1 3.447750E-1 6.161533E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
335 002_335 34.61 4.181190E-1 6.591839E-1 7.593230E+1 2.092820E+1 3.441890E-1 6.080439E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
335 003_335 34.61 4.172580E-1 6.476549E-1 7.590070E+1 2.051130E+1 3.434080E-1 5.972873E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
335 004_335 34.61 4.161400E-1 6.328650E-1 7.585790E+1 1.997790E+1 3.423730E-1 5.835145E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
335 005_335 34.61 4.147320E-1 6.145759E-1 7.580140E+1 1.932060E+1 3.410640E-1 5.664792E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
335 006_335 34.61 4.130120E-1 5.927981E-1 7.572890E+1 1.854090E+1 3.394630E-1 5.461839E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
335 007_335 34.61 4.109630E-1 5.677558E-1 7.563840E+1 1.764840E+1 3.375290E-1 5.228721E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
335 008_335 34.61 4.084950E-1 5.397856E-1 7.554160E+1 1.665690E+1 3.352640E-1 4.968293E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
335 009_335 34.61 4.056220E-1 5.092526E-1 7.542910E+1 1.558100E+1 3.326270E-1 4.684217E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
335 010_335 34.61 4.023770E-1 4.765469E-1 7.528760E+1 1.443650E+1 3.296000E-1 4.380018E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
335 011_335 34.61 3.986570E-1 4.421286E-1 7.512790E+1 1.324190E+1 3.261430E-1 4.060149E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
335 012_335 34.61 3.944160E-1 4.065569E-1 7.495150E+1 1.201870E+1 3.222560E-1 3.729542E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
335 013_335 34.61 3.897540E-1 3.704728E-1 7.473360E+1 1.079100E+1 3.179000E-1 3.394463E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
335 014_335 34.61 3.844610E-1 3.345523E-1 7.450970E+1 9.583600E+0 3.130570E-1 3.061305E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
335 015_335 34.61 3.787350E-1 2.994554E-1 7.423990E+1 8.419900E+0 3.077640E-1 2.735822E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
335 016_335 34.61 3.724540E-1 2.657784E-1 7.394730E+1 7.320000E+0 3.019820E-1 2.423998E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
335 017_335 34.61 3.656590E-1 2.340182E-1 7.362500E+1 6.300200E+0 2.957520E-1 2.130217E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
335 018_335 34.61 3.584400E-1 2.045483E-1 7.325880E+1 5.371200E+0 2.891110E-1 1.857834E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
335 019_335 34.61 3.507700E-1 1.776121E-1 7.285830E+1 4.539100E+0 2.820610E-1 1.609282E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
335 020_335 34.61 3.426350E-1 1.533273E-1 7.243330E+1 3.805300E+0 2.746390E-1 1.385566E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
335 021_335 34.61 3.341420E-1 1.317019E-1 7.196820E+1 3.167100E+0 2.669040E-1 1.186611E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
335 022_335 34.61 3.253290E-1 1.126553E-1 7.146270E+1 2.619100E+0 2.588770E-1 1.011718E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
335 023_335 34.61 3.162320E-1 9.604150E-2 7.091630E+1 2.153800E+0 2.506150E-1 8.594152E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
335 024_335 34.61 3.068880E-1 8.167161E-2 7.032870E+1 1.762700E+0 2.421390E-1 7.279801E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
335 025_335 34.61 2.973340E-1 6.933294E-2 6.969890E+1 1.436800E+0 2.334860E-1 6.153882E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
