fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.286116769E-28 1.000000000E+20 1.015528070E+00 1.507401732E-13 5.117049686E-03 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.392244313E-29 1.000000000E+20 1.017495449E+00 1.361972277E-13 5.869230532E-03 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.055434053E-28 1.000000000E+20 1.016086573E+00 2.141324073E-13 5.318296693E-03 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.163077378E-29 1.000000000E+20 1.017479969E+00 1.996060533E-13 5.851537634E-03 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.132627403E-28 1.000000000E+20 1.016481982E+00 3.068372833E-13 5.452588766E-03 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.600807994E-28 1.000000000E+20 1.017457490E+00 2.923296214E-13 5.825717528E-03 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.116274567E-28 1.000000000E+20 1.016747783E+00 4.421712341E-13 5.529658312E-03 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.031048723E-28 1.000000000E+20 1.017425011E+00 4.276866888E-13 5.788138448E-03 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.144362714E-28 1.000000000E+20 1.016911105E+00 6.392394892E-13 5.556038096E-03 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.265430156E-28 1.000000000E+20 1.017378436E+00 6.247855476E-13 5.733660599E-03 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.018747386E-32 1.000000000E+20 1.016991268E+00 9.251655062E-13 5.533929331E-03 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.319420054E-28 1.000000000E+20 1.017312383E+00 9.107537171E-13 5.655138524E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.601190943E-28 1.000000000E+20 1.017000254E+00 1.337872452E-12 5.460755822E-03 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.625793787E-28 1.000000000E+20 1.017220245E+00 1.323519755E-12 5.542908630E-03 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.617796519E-28 1.000000000E+20 1.016944467E+00 1.929227535E-12 5.329187834E-03 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.505657648E-28 1.000000000E+20 1.017094890E+00 1.914957915E-12 5.384454009E-03 
009_325 009_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.646648072E-27 1.000000000E+20 1.016827986E+00 2.767967676E-12 5.127835338E-03 
009_325_SRH 009_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.726034351E-27 1.000000000E+20 1.016930752E+00 2.753813986E-12 5.164677385E-03 
010_325 010_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.693765338E-27 1.000000000E+20 1.016658236E+00 3.941225080E-12 4.843300908E-03 
010_325_SRH 010_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.684836839E-27 1.000000000E+20 1.016728487E+00 3.927230567E-12 4.867574998E-03 
