fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_312 001_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 9.285617147E-14 1.000000000E+20 1.205034620E+00 3.226524246E-14 6.050859452E-04 
001_312_SRH 001_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 9.048398238E-14 1.000000000E+20 1.205479725E+00 3.222597590E-14 6.200120494E-04 
002_312 002_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.085206961E-13 1.000000000E+20 1.205253063E+00 3.815646745E-14 6.123364520E-04 
002_312_SRH 002_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.061569692E-13 1.000000000E+20 1.205630768E+00 3.811737341E-14 6.251516492E-04 
003_312 003_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.267206280E-13 1.000000000E+20 1.205485635E+00 4.512227923E-14 6.201768139E-04 
003_312_SRH 003_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.243666895E-13 1.000000000E+20 1.205806271E+00 4.508338299E-14 6.311966034E-04 
004_312 004_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.478029578E-13 1.000000000E+20 1.205737302E+00 5.335787405E-14 6.288049029E-04 
004_312_SRH 004_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.454602991E-13 1.000000000E+20 1.206009620E+00 5.331920483E-14 6.382989589E-04 
005_312 005_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.721405436E-13 1.000000000E+20 1.206013020E+00 6.309366633E-14 6.384350546E-04 
005_312_SRH 005_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.698108273E-13 1.000000000E+20 1.206244445E+00 6.305525711E-14 6.466337085E-04 
006_312 006_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.001267876E-13 1.000000000E+20 1.206317794E+00 7.460160210E-14 6.493018828E-04 
006_312_SRH 006_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 1.978118499E-13 1.000000000E+20 1.206514642E+00 7.456349100E-14 6.564015032E-04 
007_312 007_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.321676813E-13 1.000000000E+20 1.206656651E+00 8.820258798E-14 6.616630321E-04 
007_312_SRH 007_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.298695203E-13 1.000000000E+20 1.206824252E+00 8.816481630E-14 6.678309939E-04 
008_312 008_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.686710668E-13 1.000000000E+20 1.207034555E+00 1.042752833E-13 6.758023136E-04 
008_312_SRH 008_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 2.663918275E-13 1.000000000E+20 1.207177428E+00 1.042378985E-13 6.811805585E-04 
009_312 009_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.100331914E-13 1.000000000E+20 1.207456323E+00 1.232664691E-13 6.920316203E-04 
009_312_SRH 009_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.077751381E-13 1.000000000E+20 1.207578305E+00 1.232295221E-13 6.967411521E-04 
010_312 010_312.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.566231768E-13 1.000000000E+20 1.207926571E+00 1.457033564E-13 7.106933581E-04 
010_312_SRH 010_312_srh.dat 312 37.161 1.000000000E+00 0.000000000E+00 3.543886479E-13 1.000000000E+20 1.208030904E+00 1.456669049E-13 7.148368118E-04 
